,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14
ghz,2.1243764021467874E-4,2.588011141905568E-7,1.6118708485258878E-7,1.189687960654963E-4,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,1.0339729184541977E-4,2.6544887245221453E-4,0.0014345659946345326,2.1127187144032752E-4,2.5654372492766106E-7,1.7496676943631481E-7,2.2696503310038995E-4,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2557043124739625E-5,2.0257796668848433E-7,8.754307517221542E-5,1.0615293176882313E-7,3.3351443166973E-7
hiccup,6.368884698144365E-4,2.588011141905568E-7,1.6118708485258878E-7,7.13218526662381E-4,3.918792588794081E-4,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,6.894301265667609E-5,2.651836887634511E-7,3.3760946676858803E-4,2.1106081062969783E-7,2.5654372492766106E-7,1.751417362057511E-4,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,3.304504381317016E-4,1.604328385024708E-4,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,8.50715717208831E-5,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3384794610139966E-4
gpu,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.396879780841982E-4,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,3.4141100510478553E-4,3.445772461666255E-4,2.651836887634511E-7,7.595158236401051E-4,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,0.0016001625358796755,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,4.685775545028757E-4,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,1.7499869472487818E-4,1.0615293176882313E-7,3.3351443166973E-7
detect,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,2.817653250878443E-4,2.1106081062969783E-7,7.180274602106266E-5,1.706201924561647E-7,3.4454279188743675E-8,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,8.187438597620813E-4,1.6514264774197982E-7,1.6027256593653432E-7,3.451261596543724E-4,2.34171691405735E-7,3.3997074417592074E-4,8.659640736507202E-5,1.701006289131701E-4,2.0257796668848433E-7,8.745561955266276E-8,6.370237435447076E-4,3.3351443166973E-7
fortun,2.122254147998789E-5,5.434823398001693E-4,1.7730579333784767E-4,3.684348329700685E-4,1.4364118119538453E-4,1.395484296545437E-5,3.873788996333318E-5,2.1106081062969784E-5,7.1731015006056615E-6,6.995427890702752E-4,2.7907966142882377E-4,2.651836887634511E-5,1.772006698860372E-4,8.653493235817611E-4,2.565437249276611E-5,0.0,0.0,0.0,0.0,1.651426477419798E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
floor,2.1243764021467874E-4,2.590599153047473E-4,1.6134827193744136E-4,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.1698158869087446E-4,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.4454279188743675E-8,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5680026865258874E-4,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.730965023731567E-4,1.6514264774197982E-7,1.6027256593653432E-7,5.751335969448573E-4,2.3440586309714072E-4,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,2.6245431427754097E-4,1.0625908470059193E-4,3.3351443166973E-7
lol,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,2.61296366883604E-4,6.97881696702373E-4,3.521626360303016E-8,2.1106081062969783E-7,3.5872680604528913E-4,1.706201924561647E-7,1.0339729184541977E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.604328385024708E-4,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,1.2758610031702658E-4,2.0257796668848433E-7,5.248211729355293E-4,1.0625908470059193E-4,3.3384794610139966E-4
door,2.1243764021467874E-4,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,5.583332670478293E-4,2.11332797881784E-4,2.1127187144032752E-4,7.173101500605661E-8,1.706201924561647E-7,3.4454279188743675E-8,0.0018565510050329212,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,3.501085056420659E-4,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,3.304504381317016E-4,1.6027256593653432E-7,2.3012244100913004E-4,4.685775545028757E-4,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,2.6245431427754097E-4,1.0615293176882313E-7,3.3351443166973E-7
bill,2.122254147998789E-7,7.76662143685861E-4,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,1.056840070726935E-4,2.1106081062969783E-7,2.1526477603317588E-4,1.706201924561647E-7,2.067601294116508E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.751417362057511E-4,2.2696503310038995E-4,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.3997074417592074E-4,7.786755871059075E-4,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
xperia,2.1243764021467874E-4,2.588011141905568E-7,1.6118708485258878E-7,1.189687960654963E-4,1.3058289199580412E-7,1.396879780841982E-4,4.930629067060252E-4,2.1106081062969783E-7,2.1526477603317588E-4,1.706201924561647E-7,5.857572004878313E-4,2.651836887634511E-7,8.438127137430343E-8,4.2233268207002533E-4,2.5654372492766106E-7,1.7496676943631481E-7,2.2696503310038995E-4,3.9994064880771695E-7,2.728236786944623E-7,1.6530779038972175E-4,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,0.0020014201044500496
crappi,6.368884698144365E-4,2.588011141905568E-7,1.6134827193744136E-4,2.3781874218487323E-4,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,4.2233268207002533E-4,7.180274602106266E-5,1.706201924561647E-7,2.067601294116508E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,4.809779703755394E-4,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,2.5961620230028086E-4,4.2514528596143485E-8,4.0535851134365706E-4,2.6245431427754097E-4,1.0615293176882313E-7,3.3351443166973E-7
sweet,2.122254147998789E-7,7.76662143685861E-4,1.6134827193744136E-4,1.1884994611937693E-7,3.918792588794081E-4,1.395484296545437E-7,1.4090027067572368E-4,2.1106081062969783E-7,2.1526477603317588E-4,1.706201924561647E-7,1.7230585022290712E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2696503310038995E-4,3.9994064880771695E-7,2.728236786944623E-7,3.304504381317016E-4,1.6027256593653432E-7,1.1511872236388764E-4,2.34171691405735E-7,6.796018572387786E-4,2.5961620230028086E-4,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
frank,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.189687960654963E-4,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,2.869957910392325E-4,1.7079081264862085E-4,4.134858045441128E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,8.002812382642415E-4,2.728236786944623E-7,1.6514264774197982E-7,1.604328385024708E-4,1.1500371864524241E-7,4.685775545028757E-4,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0278054465517278E-4,2.6245431427754097E-4,1.0615293176882313E-7,3.3351443166973E-7
outdat,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.189687960654963E-4,2.61296366883604E-4,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,4.479400837328565E-4,2.651836887634511E-7,8.446565264567772E-5,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.730965023731567E-4,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,3.826732718938875E-4,2.0257796668848433E-7,3.4990993383020373E-4,1.0615293176882313E-7,3.3351443166973E-7
bubbl,2.122254147998789E-7,2.590599153047473E-4,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,2.792364077387419E-4,1.4090027067572368E-4,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,1.0339729184541977E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,0.0019551782206877664,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
fastest,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,2.869957910392325E-4,1.706201924561647E-7,3.4454279188743675E-8,2.651836887634511E-7,0.0010126596377630153,2.1106081062969783E-7,0.001026431443435572,1.7496676943631481E-7,2.2673829480558438E-7,4.003405894565246E-4,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,4.373655533828665E-4,1.0615293176882313E-7,6.673623777711297E-4
crystal,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,0.0015671252868416452,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,5.021888360574023E-4,3.4141100510478553E-4,3.4454279188743675E-8,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,3.304504381317016E-4,1.6027256593653432E-7,2.3012244100913004E-4,2.34171691405735E-7,3.3997074417592074E-4,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0625908470059193E-4,3.3351443166973E-7
tag,2.122254147998789E-7,2.588011141905568E-7,1.6134827193744136E-4,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.180274602106266E-5,1.706201924561647E-7,4.134858045441128E-4,2.651836887634511E-7,2.5322819539428456E-4,2.1106081062969783E-7,2.5680026865258874E-4,1.7496676943631481E-7,2.2696503310038995E-4,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.659640736507202E-5,2.1261515750931357E-4,4.0535851134365706E-4,8.745561955266276E-8,1.0615293176882313E-7,6.673623777711297E-4
block,4.246630550145576E-4,2.588011141905568E-7,1.6134827193744136E-4,1.189687960654963E-4,1.3058289199580412E-7,1.395484296545437E-7,2.11332797881784E-4,2.1127187144032752E-4,7.173101500605661E-8,1.706201924561647E-7,3.4454279188743675E-8,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5680026865258874E-4,1.751417362057511E-4,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,5.751335969448573E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,6.80274972066892E-4,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
notch,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.396879780841982E-4,2.817653250878443E-4,2.1127187144032752E-4,7.173101500605661E-8,1.7079081264862085E-4,6.894301265667609E-5,7.958162499791168E-4,8.446565264567772E-5,4.2233268207002533E-4,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,3.2070540443900514E-4,5.751335969448573E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,2.6245431427754097E-4,1.0615293176882313E-7,3.3351443166973E-7
balanc,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,3.918792588794081E-4,2.792364077387419E-4,4.930629067060252E-4,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.4454279188743675E-8,2.6544887245221453E-4,7.595158236401051E-4,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.3440586309714072E-4,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3384794610139966E-4
tooth,4.246630550145576E-4,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,7.046774346966334E-5,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.448873346793241E-5,2.651836887634511E-7,6.751345522658016E-4,2.1106081062969783E-7,0.001026431443435572,3.501085056420659E-4,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,6.796018572387786E-4,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,5.248211729355293E-4,1.0615293176882313E-7,3.3351443166973E-7
closer,2.122254147998789E-7,2.588011141905568E-7,1.6134827193744136E-4,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,2.11332797881784E-4,2.1106081062969783E-7,7.173101500605661E-8,1.7079081264862085E-4,3.4454279188743675E-8,2.651836887634511E-7,2.5322819539428456E-4,2.1106081062969783E-7,2.5654372492766106E-7,1.751417362057511E-4,4.537033279059743E-4,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,3.451261596543724E-4,2.34171691405735E-7,3.396311130628579E-7,1.7310630483267645E-4,2.1261515750931357E-4,2.0257796668848433E-7,1.7499869472487818E-4,1.0615293176882313E-7,3.3384794610139966E-4
downsid,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,2.465490614848142E-4,2.1106081062969783E-7,1.4353376102711928E-4,1.706201924561647E-7,1.7230585022290712E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,2.3012244100913004E-4,2.34171691405735E-7,3.3997074417592074E-4,8.650989746760443E-8,2.5512968610545705E-4,2.0257796668848433E-7,4.373655533828665E-4,1.0615293176882313E-7,3.3351443166973E-7
thrill,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,6.530450428710164E-4,4.187848373932856E-4,3.521626360303016E-8,2.1106081062969783E-7,1.4353376102711928E-4,1.7079081264862085E-4,4.479400837328565E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,4.685775545028757E-4,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,6.673623777711297E-4
demand,2.1243764021467874E-4,2.588011141905568E-7,3.225353567900301E-4,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,1.7611653427875384E-4,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.4454279188743675E-8,2.651836887634511E-7,1.6884692401998114E-4,2.1127187144032752E-4,5.133439935802498E-4,1.751417362057511E-4,2.2673829480558438E-7,3.9994064880771695E-7,8.187438597620813E-4,1.6530779038972175E-4,1.6027256593653432E-7,1.1511872236388764E-4,2.34171691405735E-7,3.396311130628579E-7,4.326359972354898E-4,8.50715717208831E-5,2.0257796668848433E-7,8.754307517221542E-5,1.0625908470059193E-4,3.3351443166973E-7
upper,2.122254147998789E-7,2.588011141905568E-7,1.6134827193744136E-4,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,5.282791703090554E-4,2.1106081062969783E-7,7.173101500605661E-8,1.7079081264862085E-4,3.4454279188743675E-8,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5680026865258874E-4,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,0.001035148471525827,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0278054465517278E-4,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
skin,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,7.836279348668205E-4,1.395484296545437E-7,2.465490614848142E-4,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,2.4121440860039447E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,4.003405894565246E-4,2.730965023731567E-4,8.25878381357641E-4,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.3997074417592074E-4,8.659640736507202E-5,4.2514528596143485E-8,2.0257796668848433E-7,1.7499869472487818E-4,1.0615293176882313E-7,6.673623777711297E-4
risk,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,1.056840070726935E-4,8.444543033294212E-4,7.173101500605661E-8,1.706201924561647E-7,2.756686877891381E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,5.250752750783807E-4,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6530779038972175E-4,1.6027256593653432E-7,4.601298782996149E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,8.50715717208831E-5,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
blurri,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,4.187848373932856E-4,2.817653250878443E-4,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.448873346793241E-5,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,0.0013213063245835802,4.809779703755394E-4,1.1511872236388764E-4,2.34171691405735E-7,6.796018572387786E-4,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,1.7499869472487818E-4,1.0625908470059193E-4,3.3351443166973E-7
backlight,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,2.61296366883604E-4,2.792364077387419E-4,7.046774346966334E-5,2.1106081062969783E-7,7.173101500605661E-8,6.82651390017115E-4,3.448873346793241E-5,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5680026865258874E-4,5.250752750783807E-4,9.071799175171431E-4,3.9994064880771695E-7,2.730965023731567E-4,3.304504381317016E-4,1.6027256593653432E-7,6.901373155900997E-4,2.34171691405735E-7,3.396311130628579E-7,8.659640736507202E-5,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
