,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14
mention,0.0011238153227778667,2.3359186502314547E-7,1.7726317347831254E-4,8.423193362587265E-4,9.512817149830622E-4,2.2464239556316682E-4,2.1528659705302792E-7,0.0011795311041619225,0.0010948866706230428,8.824823994857681E-4,9.082830846389368E-4,0.0011752617227782376,5.117685016078124E-4,3.468573808210869E-4,0.0013729722993056732,3.1021471478152185E-4,0.0010045622053638467,4.1829450972078245E-4,0.0014724718216054123,4.965117584494763E-4,0.0011603794959733126,9.818834166401918E-4,0.0016951487286497539,7.412858159491805E-4,9.647943965313483E-4,2.875735721037531E-7,0.0016325546460415855,7.497604645554068E-4,2.0481851952668078E-7,5.742481633316211E-4
expens,7.271862861808726E-4,0.0011681929169807506,7.085214356510774E-4,0.00168454509187794,0.0015853990674881586,0.0013467322834910733,0.00236836785418036,5.898076751830313E-4,4.258264308111729E-4,3.209537387821615E-4,7.569277964138182E-4,0.0020146144743696083,0.0010232812468430074,1.1569618067374474E-4,3.051642780691072E-4,0.002170572824415836,0.002008789668240068,1.3952442660130065E-4,5.66405013448863E-4,0.001134792836301967,1.6591056641469584E-4,3.2718541040992734E-7,4.5212252938655196E-4,7.412858159491805E-4,4.5405093621829994E-4,0.0020133025782983756,6.997995276061702E-4,7.497604645554068E-4,6.14660377099569E-4,1.43526159293082E-7
beauti,6.941338664644564E-4,2.338254568881686E-4,8.856075230419991E-4,7.487386967454805E-4,1.0579191164293359E-4,4.4906037314874805E-4,8.613616748091648E-4,0.004886364086314954,0.0010340630124583273,4.8139049898319195E-4,3.028619317384623E-4,1.6787055031827418E-7,0.0012790376194606048,0.005316823183988943,0.001754332306890161,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1337160937058823E-4,7.092011976138784E-8,1.6574482159310276E-7,6.546980062302646E-4,0.0011301368198937528,2.4701293433828075E-7,3.4055238948206703E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0502333804620743E-4,4.3072200403853906E-4
heavi,8.924483847629535E-4,9.346010519576052E-4,0.0026564683969512153,0.0015909644523646941,4.2285058789548187E-4,6.734783507343293E-4,6.460750777561367E-4,2.528228586236647E-4,2.4335545631702654E-4,6.418272591842223E-4,1.513552882251186E-7,5.037795215051408E-4,2.5575637261759743E-7,0.0010403409812631134,0.0015255163023394683,9.303340846596266E-4,3.3507723011303245E-4,0.0016727598837584505,0.0014724718216054123,2.128312794039249E-4,8.28889852787107E-4,3.2718541040992734E-7,7.911296746401525E-4,4.942728816108998E-4,9.647943965313483E-4,8.630082898833629E-4,0.0013993658664327318,5.623671967335105E-4,0.002458027052839696,0.001578931278383195
surpris,0.0010907629030614506,0.0016353766470270416,5.314353482601558E-4,1.8725485966600508E-4,7.399092641480301E-4,8.978963283199107E-4,0.00236836785418036,0.0019377469414204973,7.907683797994655E-4,3.209537387821615E-4,3.028619317384623E-4,0.0010073911724599635,5.117685016078124E-4,9.247603811894423E-4,6.102522841366974E-4,7.753042421901004E-4,0.0010045622053638467,2.7890946816104155E-4,3.398883114097256E-4,7.092721177336397E-4,4.974002096009014E-4,0.0016362542374600466,6.781272928889523E-4,7.412858159491805E-4,6.810480296907659E-4,2.878611456758568E-4,2.3342196838846264E-4,0.0016867268036648874,0.0016387529747329728,8.613004819177851E-4
move,9.585532241957859E-4,2.338254568881686E-4,3.5434926086923415E-4,5.615774177189888E-4,1.0579191164293359E-4,0.001122314305905492,6.460750777561367E-4,5.898076751830313E-4,6.691210634700346E-4,0.0023264132412950424,1.515066435133437E-4,5.037795215051408E-4,0.0012790376194606048,1.1569618067374474E-4,0.0026695963250929315,6.202743997205742E-4,6.698197177384395E-4,2.7890946816104155E-4,4.531466624292943E-4,6.383519979722519E-4,0.001989103603938826,3.2718541040992734E-7,0.0010171344381425527,2.47259947272619E-4,0.0019295320437893284,2.875735721037531E-7,9.329883072150241E-4,1.873932678218962E-7,0.0014339344552062921,8.613004819177851E-4
constant,2.6445241015104587E-4,2.3359186502314547E-7,0.0014168657852147639,9.358063951324593E-8,1.0568622541751609E-7,6.734783507343293E-4,8.613616748091648E-4,3.3706906276350637E-4,4.866500889758883E-4,3.209537387821615E-4,1.513552882251186E-7,0.0010073911724599635,0.0010232812468430074,1.1569618067374474E-4,9.153402902042876E-4,0.0010853639271291527,6.698197177384395E-4,0.0019515299668779326,7.929217154880004E-4,2.837513991653128E-4,0.0039780414630560595,3.275125958203372E-4,0.0030511773096641563,0.0032114151593319877,4.5405093621829994E-4,8.630082898833629E-4,0.007229085356654077,0.0026236931427743686,6.14660377099569E-4,7.177743226247031E-4
half,5.288717678823754E-4,2.3359186502314547E-7,8.856075230419991E-4,5.615774177189888E-4,6.342230387305141E-4,4.4906037314874805E-4,6.460750777561367E-4,4.21315266903348E-4,4.866500889758883E-4,4.8139049898319195E-4,0.0013623489493142925,0.0011752617227782376,7.675248742254098E-4,2.3127678074741581E-4,0.0013729722993056732,9.303340846596266E-4,6.698197177384395E-4,0.0036241504655948236,0.0018122468746641185,4.255916386880885E-4,6.631450311940042E-4,0.0016362542374600466,2.2611776588415155E-4,0.0014823246189640228,4.5405093621829994E-4,5.754347177796099E-4,0.0025653097644770004,0.0014993335358429913,4.098418575728882E-4,5.742481633316211E-4
three,4.2971450873312685E-4,9.346010519576052E-4,0.0014168657852147639,6.551580572322348E-4,0.001691085292905675,6.734783507343293E-4,0.00236836785418036,8.433045034398145E-5,8.515920379641809E-4,6.418272591842223E-4,0.0025731912551152417,6.71650071823415E-4,2.56012128990215E-4,1.1558060007367109E-7,0.0013729722993056732,9.303340846596266E-4,3.3507723011303245E-4,0.0018121449253181916,3.398883114097256E-4,0.002127674512961397,0.0016576139607526205,9.818834166401918E-4,6.781272928889523E-4,0.0014823246189640228,4.5405093621829994E-4,0.002300876150402128,4.6661074799731644E-4,0.0013119402680210953,0.0010242974161529307,0.001004826641210867
frustrat,2.975048298674621E-4,9.346010519576052E-4,8.856075230419991E-4,1.8725485966600508E-4,0.0012683403912356105,0.0015711502610766545,0.0017225080630212761,8.433045034398145E-5,7.299447216347501E-4,3.209537387821615E-4,9.082830846389368E-4,3.359089711868666E-4,0.0010232812468430074,1.1558060007367109E-7,9.153402902042876E-4,7.753042421901004E-4,0.0026782746434908817,9.758346759597462E-4,3.398883114097256E-4,0.0013475531955861304,0.0038122966414629567,0.002944995879099756,9.041320563913526E-4,0.0017293375533023036,9.647943965313483E-4,0.0031635968667133875,0.0016325546460415855,0.002248906607130576,2.0481851952668078E-7,1.43526159293082E-7
control,7.602387058972888E-4,2.3359186502314547E-7,3.5434926086923415E-4,0.0024331902079839074,9.512817149830622E-4,8.978963283199107E-4,2.1528659705302792E-7,3.3706906276350637E-4,9.124156961288964E-4,9.627007795862834E-4,0.0015137042375394111,0.0010073911724599635,0.0015347939920782021,8.091797811157713E-4,0.0029746843311605218,4.65244557251048E-4,0.002008789668240068,4.1829450972078245E-4,5.66405013448863E-4,0.001063872716540579,0.0024863380687181343,3.2718541040992734E-7,0.0018081511104009542,2.47259947272619E-4,9.080451231632318E-4,2.878611456758568E-4,4.6661074799731644E-4,9.371537323773029E-4,0.0030724826114197383,5.742481633316211E-4
number,8.263435453301211E-4,2.3359186502314547E-7,8.856075230419991E-4,2.80835499179251E-4,0.0010569679404005782,6.734783507343293E-4,8.613616748091648E-4,5.898076751830313E-4,6.691210634700346E-4,5.616088790837072E-4,1.513552882251186E-7,1.6787055031827418E-7,2.56012128990215E-4,3.468573808210869E-4,0.0010678842932380828,0.003100751879232993,0.0010045622053638467,2.7890946816104155E-4,3.398883114097256E-4,0.00531907990222385,6.631450311940042E-4,6.546980062302646E-4,6.781272928889523E-4,0.0014823246189640228,9.647943965313483E-4,5.754347177796099E-4,2.3342196838846264E-4,0.0013119402680210953,2.0481851952668078E-7,0.001004826641210867
mine,3.305572495838783E-4,2.3359186502314547E-7,8.856075230419991E-4,0.0012166418943117103,0.0011626541658180944,0.0020199862162478166,0.001937794660074304,9.267924917423976E-4,2.4335545631702654E-4,8.824823994857681E-4,7.569277964138182E-4,5.037795215051408E-4,5.117685016078124E-4,3.468573808210869E-4,8.390682886873901E-4,0.0012403937695986788,0.0010045622053638467,0.0013939898006389687,0.0012459551195662748,9.220324770178033E-4,0.0023205932471250315,9.818834166401918E-4,2.2611776588415155E-4,9.882987502874614E-4,3.973016628501835E-4,0.0031635968667133875,2.3342196838846264E-4,1.873932678218962E-7,0.002458027052839696,0.0017224574376762769
cabl,2.6445241015104587E-4,7.010091869344595E-4,5.314353482601558E-4,0.0023396095684706615,5.285368133129979E-4,2.2464239556316682E-4,6.460750777561367E-4,8.433045034398145E-5,1.217081399875956E-4,0.001845102960691951,9.082830846389368E-4,6.71650071823415E-4,0.0010232812468430074,1.1569618067374474E-4,4.577082811029023E-4,7.753042421901004E-4,0.002008789668240068,0.0020909150084376734,0.014157407135797105,7.092011976138784E-8,1.6591056641469584E-4,9.818834166401918E-4,6.781272928889523E-4,4.942728816108998E-4,7.945465764269988E-4,2.878611456758568E-4,6.997995276061702E-4,9.371537323773029E-4,2.0502333804620743E-4,0.002153035915555523
arriv,1.9834757071821355E-4,0.0011681929169807506,5.314353482601558E-4,3.7441613869249697E-4,0.003593437350420964,0.001122314305905492,0.0034448008394454997,2.528228586236647E-4,3.650027726464574E-4,8.029859848061574E-5,6.055725081886995E-4,8.395206221416893E-4,0.0017905503646957995,9.247603811894423E-4,7.627200151689757E-8,6.202743997205742E-4,0.0013393046929892538,9.758346759597462E-4,3.398883114097256E-4,0.00333331654890499,6.631450311940042E-4,0.0022906250582799014,1.1300238175120018E-7,0.0017293375533023036,1.7030456937771756E-4,2.875735721037531E-7,6.997995276061702E-4,1.873932678218962E-7,2.0481851952668078E-7,0.003731823667779425
kind,0.0011238153227778667,7.010091869344595E-4,1.7726317347831254E-4,6.551580572322348E-4,3.1716436247796576E-4,8.978963283199107E-4,0.0012919348689152206,6.740538793228728E-4,8.515920379641809E-4,0.0010429191596867985,7.569277964138182E-4,0.0010073911724599635,2.56012128990215E-4,5.780185809684291E-4,6.102522841366974E-4,4.65244557251048E-4,0.001674047180614661,1.393850415597409E-7,0.0019255052256836871,8.511123572564154E-4,9.946346743802098E-4,3.2718541040992734E-7,0.0015821463468985537,7.412858159491805E-4,0.0013620393101081638,2.875735721037531E-7,0.0013993658664327318,0.0013119402680210953,8.194788966262499E-4,0.0017224574376762769
figur,5.949766073152078E-4,2.3359186502314547E-7,7.085214356510774E-4,4.679967782057429E-4,8.455954895655461E-4,0.0013467322834910733,0.0017225080630212761,8.42546287602556E-4,0.0014598286196113356,0.0013637926800888597,0.0015137042375394111,0.0015110028234147858,2.56012128990215E-4,1.1569618067374474E-4,0.0016780603053732634,7.753042421901004E-4,3.347424876254071E-7,6.970645928402644E-4,6.796633644684316E-4,7.801922374950276E-4,0.0013261243175664151,0.001963439647869974,7.911296746401525E-4,0.002223363421978865,0.0010215436698994649,2.875735721037531E-7,6.997995276061702E-4,0.0014993335358429913,2.0481851952668078E-7,5.742481633316211E-4
lag,0.0011238153227778667,0.0011681929169807506,7.085214356510774E-4,2.80835499179251E-4,3.1716436247796576E-4,4.4906037314874805E-4,0.0015072214659682484,0.0014322697165814475,8.515920379641809E-4,9.627007795862834E-4,3.028619317384623E-4,0.00167887337373306,0.0012790376194606048,0.0013870827814841265,0.0018306043084070586,0.0027906921942939407,0.002343532155865475,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,0.001491869139159518,0.0013090688270501194,0.0016951487286497539,0.0017293375533023036,5.108002095864164E-4,0.0011505818619871161,0.002098932205259293,1.8758066108971806E-4,0.0010242974161529307,8.613004819177851E-4
annoy,7.93291125613705E-4,2.3359186502314547E-7,3.5434926086923415E-4,9.358999757719725E-4,1.0568622541751609E-7,2.2441797758558126E-7,6.460750777561367E-4,4.21315266903348E-4,7.299447216347501E-4,8.824823994857681E-4,0.001210993661089174,0.0018467439240513342,2.56012128990215E-4,1.1569618067374474E-4,0.0014492443008225708,0.003720871249111098,3.347424876254071E-7,0.001254604759079228,0.0019255052256836871,4.255916386880885E-4,0.0013261243175664151,9.818834166401918E-4,0.002147158255654555,9.882987502874614E-4,0.001759284223684979,2.878611456758568E-4,0.002098932205259293,7.497604645554068E-4,8.194788966262499E-4,8.613004819177851E-4
onlin,8.263435453301211E-4,4.674173219113141E-4,0.0012397796978238424,3.7441613869249697E-4,0.0010569679404005782,0.0017955682386622356,0.0012919348689152206,3.3706906276350637E-4,7.907683797994655E-4,0.0013637926800888597,1.513552882251186E-7,1.6787055031827418E-7,5.117685016078124E-4,2.3127678074741581E-4,6.86524285653595E-4,1.551848723119957E-4,0.0013393046929892538,9.758346759597462E-4,7.929217154880004E-4,0.0018439940339158455,0.001491869139159518,6.546980062302646E-4,6.781272928889523E-4,7.412858159491805E-4,0.001759284223684979,0.0028760232946096346,2.331887796088538E-7,0.0024362998749524723,2.0481851952668078E-7,2.8719584474545703E-4
impress,0.0013254020306282892,0.0016585022416643327,9.031390456937002E-4,0.0016002289356765054,0.002969782934232202,0.0013689496632720455,0.0013132482420234702,0.002535810744609233,0.0013442028454402114,7.299872589146886E-4,0.001074622546398342,0.002366974759487666,0.0018158702455849415,0.0022075894614071176,8.466192168375629E-4,0.0,0.0,0.0,0.0,7.092011976138784E-5,0.0,0.0,2.2600476350240035E-4,0.0,5.674927336811648E-5,0.0,0.0,0.0,2.048185195266808E-4,0.0
tech,8.263435453301211E-4,0.0028033359721427687,5.314353482601558E-4,2.80835499179251E-4,0.0027479475470808356,2.2441797758558126E-7,2.1550188365008092E-4,3.3706906276350637E-4,4.866500889758883E-4,8.824823994857681E-4,0.002270480678665004,0.0010073911724599635,0.0017905503646957995,8.091797811157713E-4,3.051642780691072E-4,4.65244557251048E-4,0.002008789668240068,1.393850415597409E-7,2.2662996039015692E-4,0.0039006775069960926,0.0018233587823457233,3.275125958203372E-4,3.3912014763535174E-4,2.47259947272619E-4,0.0012485407633719308,0.0011505818619871161,0.001166177086823878,0.004122839285349538,0.0014339344552062921,2.8719584474545703E-4
son,2.975048298674621E-4,0.001401784782003896,5.314353482601558E-4,9.358063951324593E-8,0.001796771518323191,2.2464239556316682E-4,0.013347984303884782,2.528228586236647E-4,7.299447216347501E-4,2.407353586816462E-4,0.009232823937020459,1.6803842086859244E-4,5.117685016078124E-4,4.6243798089475805E-4,5.339802826197999E-4,1.551848723119957E-4,0.0013393046929892538,6.970645928402644E-4,4.531466624292943E-4,2.128312794039249E-4,6.631450311940042E-4,3.275125958203372E-4,5.651249111377521E-4,0.0024703763563171457,1.7030456937771756E-4,0.0031635968667133875,2.331887796088538E-7,7.497604645554068E-4,2.0481851952668078E-7,0.001578931278383195
mini,0.0013882346805091962,9.346010519576052E-4,0.001771037959996607,0.0015909644523646941,0.0013740266166531265,0.003142076104175723,6.460750777561367E-4,0.0025274703703993887,0.0031628910482233677,0.0013637926800888597,0.0018164148139896482,0.0011752617227782376,5.117685016078124E-4,4.6243798089475805E-4,9.153402902042876E-4,0.001395423612068205,6.698197177384395E-4,4.1829450972078245E-4,0.0028315720338402367,2.128312794039249E-4,6.631450311940042E-4,3.275125958203372E-4,6.781272928889523E-4,0.0014823246189640228,9.080451231632318E-4,2.875735721037531E-7,0.001166177086823878,1.8758066108971806E-4,6.14660377099569E-4,5.742481633316211E-4
pc,9.585532241957859E-4,0.001401784782003896,0.001771037959996607,0.0026203514870103994,6.342230387305141E-4,4.4906037314874805E-4,0.0010766482718621926,6.740538793228728E-4,5.474737471406038E-4,0.0033692521826017402,9.082830846389368E-4,1.6787055031827418E-7,7.675248742254098E-4,1.1558060007367109E-7,9.916122917211852E-4,0.001395423612068205,0.001674047180614661,6.970645928402644E-4,0.0018122468746641185,4.965117584494763E-4,3.316553880077986E-4,0.001963439647869974,0.0012431392016449532,0.0012353116846257422,0.0017025349503168627,2.878611456758568E-4,0.001166177086823878,1.873932678218962E-7,8.194788966262499E-4,2.8719584474545703E-4
offic,0.0016857064579569418,9.346010519576052E-4,0.0012397796978238424,0.0032754159636031203,3.1716436247796576E-4,4.4906037314874805E-4,6.460750777561367E-4,7.583000834627144E-4,3.04179114481742E-4,0.0020055397208929814,4.542172199635809E-4,0.0013431322730965117,7.675248742254098E-4,0.0010403409812631134,0.0028984123296436244,0.00403093093405015,0.0013393046929892538,2.7890946816104155E-4,9.061800665075689E-4,3.5467151892670063E-4,1.6574482159310276E-7,0.002944995879099756,1.1300238175120018E-7,2.4701293433828075E-7,6.242987563226494E-4,2.878611456758568E-4,9.329883072150241E-4,7.497604645554068E-4,6.14660377099569E-4,7.177743226247031E-4
build,7.93291125613705E-4,4.674173219113141E-4,8.856075230419991E-4,0.0015909644523646941,7.399092641480301E-4,0.001122314305905492,2.1528659705302792E-7,0.004802117882175112,4.258264308111729E-4,4.8139049898319195E-4,4.542172199635809E-4,5.037795215051408E-4,2.5575637261759743E-7,0.0035831141828838774,0.0010678842932380828,6.202743997205742E-4,3.347424876254071E-7,1.3952442660130065E-4,0.0012459551195662748,5.674318782108641E-4,1.6574482159310276E-7,9.818834166401918E-4,0.0018081511104009542,2.4701293433828075E-7,2.2705384274583404E-4,5.754347177796099E-4,4.6661074799731644E-4,1.8758066108971806E-4,0.0014339344552062921,2.8719584474545703E-4
left,5.949766073152078E-4,7.010091869344595E-4,7.085214356510774E-4,6.551580572322348E-4,8.455954895655461E-4,4.4906037314874805E-4,2.1528659705302792E-7,5.898076751830313E-4,6.082974053053192E-4,0.0010429191596867985,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,3.468573808210869E-4,0.0026695963250929315,4.65244557251048E-4,3.3507723011303245E-4,0.00306661029935586,0.0011326967685467062,0.0013475531955861304,0.0013261243175664151,6.546980062302646E-4,0.0023731630191569553,2.4701293433828075E-7,0.0010782929432675812,5.754347177796099E-4,9.329883072150241E-4,5.623671967335105E-4,0.002458027052839696,0.0017224574376762769
contact,2.975048298674621E-4,9.346010519576052E-4,5.314353482601558E-4,1.8725485966600508E-4,0.001902457743740707,2.2441797758558126E-7,4.307884807031088E-4,8.433045034398145E-5,1.8253179815231105E-4,4.8139049898319195E-4,0.0016650595257645296,1.6803842086859244E-4,0.0015347939920782021,1.1569618067374474E-4,2.288922765522096E-4,7.753042421901004E-4,0.0013393046929892538,1.3952442660130065E-4,9.061800665075689E-4,0.007730363974111036,1.6574482159310276E-7,9.818834166401918E-4,1.1311538413295136E-4,4.942728816108998E-4,9.080451231632318E-4,0.0014381554340908694,9.329883072150241E-4,0.003748052749705746,2.0481851952668078E-7,0.0017224574376762769
wast,0.0,0.0,0.0,0.0,0.0,2.2441797758558125E-4,0.0,0.0,6.082365816471545E-5,0.0,3.027105764502372E-4,0.0,0.0,0.0,0.0,7.906521965945834E-4,0.0030461566373912044,0.003219794460030015,0.0012571676963172122,0.0020637754850563864,3.480641253455158E-4,0.0010142747722707748,9.153192921847215E-4,0.018797684303143165,0.0011406603946991414,0.007218096659804203,0.0011892627760051542,2.0613259460408581E-4,6.349374105327105E-4,0.0010190357309808821
guess,2.6445241015104587E-4,2.3359186502314547E-7,0.0010626936104329208,8.423193362587265E-4,0.0013740266166531265,0.0020199862162478166,2.1528659705302792E-7,3.3706906276350637E-4,5.474737471406038E-4,5.616088790837072E-4,0.001210993661089174,1.6803842086859244E-4,0.002046306737313397,5.780185809684291E-4,3.051642780691072E-4,0.001395423612068205,0.003013017131116289,6.970645928402644E-4,3.398883114097256E-4,0.0012766330758247426,1.6574482159310276E-7,0.002617810468689828,0.002034155873903355,0.004199466896685111,0.0014187885834762801,0.0034511704388171405,2.331887796088538E-7,1.8758066108971806E-4,0.0010242974161529307,0.001435405119090113
netflix,3.9666208901671066E-4,0.0016353766470270416,0.0026564683969512153,9.367422015275915E-5,2.1147813706044966E-4,6.734783507343293E-4,0.0015072214659682484,4.21315266903348E-4,0.0024330071502467825,0.003930780843305347,0.001210993661089174,0.00167887337373306,0.0025578194825485916,0.0012715021814104555,0.0011441562947549803,4.65244557251048E-4,0.0026782746434908817,1.393850415597409E-7,1.1337160937058823E-4,2.837513991653128E-4,0.001491869139159518,3.2718541040992734E-7,9.041320563913526E-4,4.942728816108998E-4,0.0013052900367400472,5.754347177796099E-4,4.6661074799731644E-4,3.7497392891161426E-4,0.0022532085333130153,1.4366968545237506E-4
fact,0.0014543395199420285,0.0011681929169807506,0.0010626936104329208,0.001403803173338202,0.0010569679404005782,4.4906037314874805E-4,2.1528659705302792E-7,0.001516515920721289,0.001520652277776051,4.0117211888267675E-4,0.0013623489493142925,1.6803842086859244E-4,0.0017905503646957995,5.780185809684291E-4,6.102522841366974E-4,0.001550453454537731,3.3507723011303245E-4,4.1829450972078245E-4,0.0014724718216054123,7.801922374950276E-4,8.28889852787107E-4,0.001963439647869974,0.0012431392016449532,9.882987502874614E-4,0.0013620393101081638,2.875735721037531E-7,9.329883072150241E-4,9.371537323773029E-4,6.14660377099569E-4,2.8719584474545703E-4
top,9.585532241957859E-4,2.338254568881686E-4,3.5434926086923415E-4,0.0015909644523646941,7.399092641480301E-4,8.978963283199107E-4,4.307884807031088E-4,8.424620413984163E-8,0.0011557103287877584,3.209537387821615E-4,1.515066435133437E-4,5.037795215051408E-4,0.0010232812468430074,2.3127678074741581E-4,0.003966220350880191,0.001395423612068205,3.3507723011303245E-4,1.3952442660130065E-4,0.001585730172624981,9.220324770178033E-4,0.001491869139159518,6.546980062302646E-4,0.0011301368198937528,2.47259947272619E-4,4.5405093621829994E-4,2.875735721037531E-7,0.002098932205259293,0.0020615133393086797,0.0022532085333130153,0.003875349827072507
brand,6.28029027031624E-4,0.0011681929169807506,1.7708608739092164E-7,0.0010294806152852183,0.0031706924487509003,0.004039748014518048,8.613616748091648E-4,8.42546287602556E-4,6.082974053053192E-4,0.0011231375397873138,9.082830846389368E-4,5.037795215051408E-4,0.0010232812468430074,1.1569618067374474E-4,3.051642780691072E-4,1.551848723119957E-4,3.3507723011303245E-4,6.970645928402644E-4,3.398883114097256E-4,0.002127674512961397,9.946346743802098E-4,0.0016362542374600466,5.651249111377521E-4,2.4701293433828075E-7,7.945465764269988E-4,0.0014381554340908694,6.997995276061702E-4,0.001124547000199199,6.14660377099569E-4,0.003588297508486343
definit,0.0021484403339867685,0.001868968512050187,0.0010626936104329208,8.423193362587265E-4,0.0013740266166531265,0.0020199862162478166,0.0010766482718621926,0.0021062393497001805,0.0012165339869524739,4.0117211888267675E-4,0.0010596383728640553,1.6787055031827418E-7,5.117685016078124E-4,0.0013870827814841265,0.0012967002977887756,0.0010853639271291527,3.347424876254071E-7,6.970645928402644E-4,5.66405013448863E-4,7.092721177336397E-4,1.6574482159310276E-7,6.546980062302646E-4,4.5212252938655196E-4,4.942728816108998E-4,6.242987563226494E-4,2.878611456758568E-4,0.001166177086823878,3.7497392891161426E-4,0.0010242974161529307,8.613004819177851E-4
rate,9.91605643912202E-4,0.0016353766470270416,0.0010626936104329208,9.358999757719725E-4,0.001902457743740707,2.2441797758558126E-7,0.001937794660074304,1.6857665448382307E-4,7.907683797994655E-4,3.209537387821615E-4,1.513552882251186E-7,1.6787055031827418E-7,0.0035808449730189815,5.780185809684291E-4,6.86524285653595E-4,0.001395423612068205,3.347424876254071E-7,0.0019515299668779326,0.0019255052256836871,0.0016312336746316818,1.6574482159310276E-7,6.546980062302646E-4,0.0016951487286497539,2.4701293433828075E-7,4.5405093621829994E-4,2.875735721037531E-7,0.0018657434256504392,0.0013119402680210953,2.0502333804620743E-4,0.001578931278383195
care,9.585532241957859E-4,2.338254568881686E-4,3.5434926086923415E-4,7.487386967454805E-4,0.0029593199979158677,8.978963283199107E-4,0.0015072214659682484,5.055614710431897E-4,7.299447216347501E-4,4.8139049898319195E-4,0.0010596383728640553,8.395206221416893E-4,2.56012128990215E-4,3.468573808210869E-4,0.0010678842932380828,7.753042421901004E-4,3.3507723011303245E-4,6.970645928402644E-4,5.66405013448863E-4,0.002269514752484172,9.946346743802098E-4,3.2718541040992734E-7,0.0015821463468985537,2.4701293433828075E-7,9.080451231632318E-4,0.0011505818619871161,0.0013993658664327318,7.497604645554068E-4,8.194788966262499E-4,0.002870666712020933
micro,2.3139999043462974E-4,7.010091869344595E-4,7.085214356510774E-4,0.0026203514870103994,3.1716436247796576E-4,8.978963283199107E-4,2.1550188365008092E-4,2.528228586236647E-4,3.04179114481742E-4,0.006979079287124926,1.515066435133437E-4,1.6787055031827418E-7,2.56012128990215E-4,0.0011559215813367843,1.5262027503531203E-4,9.303340846596266E-4,3.3507723011303245E-4,6.970645928402644E-4,0.0072486477236034155,1.4191115964253705E-4,1.6591056641469584E-4,3.275125958203372E-4,3.3912014763535174E-4,2.47259947272619E-4,0.001532287130212513,2.878611456758568E-4,6.997995276061702E-4,3.7497392891161426E-4,8.194788966262499E-4,4.3072200403853906E-4
crash,8.924483847629535E-4,2.338254568881686E-4,8.856075230419991E-4,4.679967782057429E-4,2.1147813706044966E-4,0.0026932401490045604,0.0010766482718621926,4.21315266903348E-4,6.082974053053192E-4,3.209537387821615E-4,6.055725081886995E-4,0.00167887337373306,0.0015347939920782021,4.6243798089475805E-4,4.577082811029023E-4,0.0012403937695986788,6.698197177384395E-4,0.0027878402162363784,9.061800665075689E-4,7.092011976138784E-8,0.005801234500580189,9.818834166401918E-4,0.0018081511104009542,0.002223363421978865,0.0015890364035806297,0.0014381554340908694,0.013291993626484274,0.0013119402680210953,0.0018435714942596536,2.8719584474545703E-4
friend,0.0012890774213599476,0.004204887162281642,0.0010626936104329208,9.367422015275915E-5,0.0014797128420706426,8.978963283199107E-4,0.0036600874364985277,3.3706906276350637E-4,0.0019464178849290588,8.824823994857681E-4,0.0013623489493142925,5.037795215051408E-4,5.117685016078124E-4,6.935991810421002E-4,4.577082811029023E-4,4.65244557251048E-4,3.3507723011303245E-4,1.393850415597409E-7,5.66405013448863E-4,3.5467151892670063E-4,1.6574482159310276E-7,0.0022906250582799014,7.911296746401525E-4,0.0027173892906554266,0.0011917914900038142,8.630082898833629E-4,2.331887796088538E-7,7.497604645554068E-4,2.0481851952668078E-7,5.742481633316211E-4
faster,0.0019170733959718552,9.346010519576052E-4,0.0019481240473875287,9.358999757719725E-4,5.285368133129979E-4,4.4906037314874805E-4,6.460750777561367E-4,0.001769254533140814,0.0010948866706230428,5.616088790837072E-4,3.028619317384623E-4,0.0028539672259609798,7.675248742254098E-4,0.0024273081821471667,7.627962871704925E-4,1.551848723119957E-4,3.3507723011303245E-4,0.001115219717519487,0.001585730172624981,2.837513991653128E-4,1.6574482159310276E-7,3.275125958203372E-4,0.0013561415833961534,4.942728816108998E-4,3.4055238948206703E-4,8.630082898833629E-4,6.997995276061702E-4,1.873932678218962E-7,0.0028676640918930576,2.8719584474545703E-4
bluetooth,4.6276692844954303E-4,0.0016353766470270416,7.085214356510774E-4,0.006550738346566728,1.0568622541751609E-7,4.4906037314874805E-4,4.307884807031088E-4,6.740538793228728E-4,3.04179114481742E-4,0.002246194861194527,3.028619317384623E-4,0.00167887337373306,0.0017905503646957995,0.0010403409812631134,1.5262027503531203E-4,0.0027906921942939407,0.001674047180614661,1.3952442660130065E-4,0.004303930597094629,3.5467151892670063E-4,4.974002096009014E-4,9.818834166401918E-4,0.0012431392016449532,2.4701293433828075E-7,0.0014187885834762801,2.875735721037531E-7,6.997995276061702E-4,0.0014993335358429913,0.002458027052839696,1.4366968545237506E-4
