,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S0-T15,S0-T16,S0-T17,S0-T18,S0-T19,S0-T20,S0-T21,S0-T22,S0-T23,S0-T24,S0-T25,S0-T26,S0-T27,S0-T28,S0-T29,S0-T30,S0-T31,S0-T32,S0-T33,S0-T34,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14,S1-T15,S1-T16,S1-T17,S1-T18,S1-T19,S1-T20,S1-T21,S1-T22,S1-T23,S1-T24,S1-T25,S1-T26,S1-T27,S1-T28,S1-T29,S1-T30,S1-T31,S1-T32,S1-T33,S1-T34
optic,0.02242161263810756,0.003367167716259103,0.0024433355397443005,0.0013360222839441083,0.0019162279899524915,0.005751123465669197,0.006164644451265287,0.004722398284309386,7.268164784761395E-4,0.014812126880080063,9.155505342695142E-7,1.0534754682435087E-6,0.004132239941221796,9.257210672823329E-7,9.231573087748872E-7,9.744318818520832E-7,1.013953007333922E-6,0.029916843508109615,8.708988285539857E-7,0.0024735439595990564,1.0222450750787896E-6,9.056010519461819E-7,9.928130265011581E-7,0.012539935944098588,7.046029597551927E-7,0.0038685448914612583,0.005422832940849857,0.02099003688528665,0.0039968383338434945,1.2266341526840594E-6,1.2654399491799316E-6,0.0027401987568453612,0.0011384845303722877,9.744318818520832E-7,0.015394911358334975,0.0030065856396093993,1.6037489234835352E-6,1.9028083548509245E-6,0.004413489105267397,1.7136815191443933E-6,1.7839971884204311E-6,1.947271774879805E-6,0.011156278733273949,1.9210856439190916E-6,0.0012289159880619588,0.06175240934180445,1.3323757992589326E-6,0.001199464614595603,0.001634181660269795,1.3878499290114763E-6,1.068902525709778E-6,1.3820955055636254E-6,1.3131303846552836E-6,1.553907377796839E-6,1.299479298645033E-6,1.4980398149022005E-6,1.6405841135677946E-6,2.001845701737002E-6,1.3859264710570046E-6,1.856875732305367E-6,0.01608645688683005,0.02885326457506693,1.08396501394521E-6,1.8098269986372004E-6,1.5611851893483458E-6,1.5048025774258546E-6,1.4439620006959897E-6,0.003343140547232511,1.8500052725150267E-6,1.895594448941216E-6
side,7.006534995190013E-7,8.415815336813554E-7,8.141737886518829E-7,1.3346875963477608E-6,9.57635177387552E-7,3.5942275268228213E-7,1.232682353782301E-6,1.180304494953608E-6,7.260903880880515E-7,1.0579334961845628E-6,9.155505342695142E-7,1.0534754682435087E-6,6.885918915550402E-7,9.257210672823329E-7,9.231573087748872E-7,9.744318818520832E-7,1.013953007333922E-6,9.65028338057147E-7,0.004355365041598482,0.0024735439595990564,1.0222450750787896E-6,9.056010519461819E-7,9.928130265011581E-7,0.0033004694308950604,7.046029597551927E-7,9.668944992405043E-7,5.42229071177868E-7,1.1046806423497E-6,7.992078252036581E-7,1.2266341526840594E-6,1.2654399491799316E-6,1.3694146710871372E-6,1.1373471831890987E-6,9.744318818520832E-7,0.0032416736142675774,1.5025415490301847E-6,1.6037489234835352E-6,1.9028083548509245E-6,1.1030965021913012E-6,0.0034290767198079304,0.0035697783740292824,1.947271774879805E-6,1.5935264581165474E-6,1.9210856439190916E-6,0.01227811068592173,1.4034319524966354E-6,1.3323757992589326E-6,1.1982663482473558E-6,1.6325491111586366E-6,1.3878499290114763E-6,1.068902525709778E-6,1.3820955055636254E-6,0.0039407042843505055,1.553907377796839E-6,1.299479298645033E-6,1.4980398149022005E-6,1.6405841135677946E-6,2.001845701737002E-6,1.3859264710570046E-6,1.856875732305367E-6,0.0017889727078898878,0.007594083266139136,0.004336944020794785,1.8098269986372004E-6,1.5611851893483458E-6,1.5048025774258546E-6,0.0028893679633926754,1.670734906163174E-6,1.8500052725150267E-6,1.895594448941216E-6
break,7.006534995190013E-7,8.415815336813554E-7,8.141737886518829E-7,1.3346875963477608E-6,9.57635177387552E-7,3.5942275268228213E-7,1.232682353782301E-6,1.180304494953608E-6,7.260903880880515E-7,1.0579334961845628E-6,9.155505342695142E-7,1.0534754682435087E-6,6.892804834465952E-4,9.257210672823329E-7,9.231573087748872E-7,9.744318818520832E-7,1.013953007333922E-6,9.65028338057147E-7,8.708988285539857E-7,8.242399065641642E-7,1.0222450750787896E-6,9.056010519461819E-7,9.928130265011581E-7,6.599618938002519E-7,7.046029597551927E-7,9.668944992405043E-7,5.42229071177868E-7,1.1046806423497E-6,7.992078252036581E-7,1.2266341526840594E-6,1.2654399491799316E-6,1.3694146710871372E-6,1.1373471831890987E-6,0.0029242700774381016,8.102158496044931E-7,1.5025415490301847E-6,1.6037489234835352E-6,1.9028083548509245E-6,1.1030965021913012E-6,1.7136815191443933E-6,1.7839971884204311E-6,1.947271774879805E-6,1.5935264581165474E-6,1.9210856439190916E-6,1.2276882997621968E-6,1.4034319524966354E-6,1.3323757992589326E-6,0.00479426365933767,1.6325491111586366E-6,1.3878499290114763E-6,1.068902525709778E-6,1.3820955055636254E-6,1.3131303846552836E-6,1.553907377796839E-6,1.299479298645033E-6,1.4980398149022005E-6,1.6405841135677946E-6,2.001845701737002E-6,1.3859264710570046E-6,1.856875732305367E-6,1.7871855223675204E-6,1.5185129506376997E-6,0.005420909034739995,0.005431290822910238,1.5611851893483458E-6,1.5048025774258546E-6,1.4439620006959897E-6,1.670734906163174E-6,1.8500052725150267E-6,1.895594448941216E-6
upgrad,7.006534995190013E-7,8.415815336813554E-7,8.141737886518829E-7,1.3346875963477608E-6,9.57635177387552E-7,3.5942275268228213E-7,0.004931962097482986,1.180304494953608E-6,7.260903880880515E-7,1.0579334961845628E-6,0.002747567153342812,1.0534754682435087E-6,6.885918915550402E-7,9.257210672823329E-7,0.0018472377748585491,9.744318818520832E-7,1.013953007333922E-6,9.65028338057147E-7,8.708988285539857E-7,8.242399065641642E-7,0.022490413896808448,9.056010519461819E-7,9.928130265011581E-7,0.001980545643294556,7.046029597551927E-7,9.668944992405043E-7,0.002711687584960518,1.1046806423497E-6,8.000070330288617E-4,0.002454494939520803,1.2654399491799316E-6,1.3694146710871372E-6,1.1373471831890987E-6,9.744318818520832E-7,8.102158496044931E-7,1.5025415490301847E-6,1.6037489234835352E-6,1.9028083548509245E-6,1.1030965021913012E-6,1.7136815191443933E-6,1.7839971884204311E-6,1.947271774879805E-6,0.007969225817040853,1.9210856439190916E-6,1.2276882997621968E-6,1.4034319524966354E-6,0.003998459773576057,0.017975193490058584,1.6325491111586366E-6,1.3878499290114763E-6,1.068902525709778E-6,1.3820955055636254E-6,1.3131303846552836E-6,1.553907377796839E-6,1.299479298645033E-6,1.4980398149022005E-6,0.0016422246976813624,2.001845701737002E-6,1.3859264710570046E-6,1.856875732305367E-6,1.7871855223675204E-6,0.001520031463588337,1.08396501394521E-6,1.8098269986372004E-6,0.009368672321279423,1.5048025774258546E-6,1.4439620006959897E-6,1.670734906163174E-6,1.8500052725150267E-6,1.895594448941216E-6
comfort,7.006534995190014E-5,0.0026089027544122017,0.001709764956168954,1.334687596347761E-4,0.0020110338725138595,3.953650279505104E-4,1.232682353782301E-4,0.002478639439402577,7.260903880880515E-5,0.010685128311464084,9.155505342695143E-5,1.0534754682435088E-4,6.885918915550402E-5,9.257210672823329E-5,9.231573087748872E-5,0.0010718750700372916,0.00415720733006908,0.016501984580777215,0.00182888753996337,0.001730903803784745,1.0222450750787896E-4,9.05601051946182E-5,9.928130265011581E-5,7.259580831802772E-4,7.046029597551928E-5,9.668944992405044E-5,0.0016809101206513907,1.1046806423496999E-4,0.012068038160575237,1.2266341526840597E-4,1.2654399491799316E-4,1.3694146710871373E-4,1.1373471831890988E-4,9.744318818520832E-5,0.002511669133773929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
auto,0.0021026611520565228,0.008416656918347235,8.141737886518829E-7,0.010678835458378434,0.017238390828153326,0.00467285520762235,1.232682353782301E-6,1.180304494953608E-6,0.01887907618067743,1.0579334961845628E-6,9.155505342695142E-7,1.0534754682435087E-6,6.885918915550402E-7,0.050915584421595585,9.231573087748872E-7,9.744318818520832E-7,1.013953007333922E-6,9.65028338057147E-7,8.708988285539857E-7,8.242399065641642E-7,1.0222450750787896E-6,0.002717708756890492,9.938058395276591E-4,0.002640507537094808,7.046029597551927E-7,9.668944992405043E-7,0.009760665510272801,0.0011057853229920495,7.992078252036581E-7,0.002454494939520803,0.0012667053891291114,1.3694146710871372E-6,0.01819869227820877,0.012668588895958932,8.102158496044931E-7,0.018032001129911244,0.0048128505193740885,0.005710327872907624,0.0011041995986934925,1.7136815191443933E-6,1.7839971884204311E-6,1.947271774879805E-6,1.5935264581165474E-6,1.9210856439190916E-6,0.0012289159880619588,1.4034319524966354E-6,1.3323757992589326E-6,0.002397730962842959,0.0032667307714284314,0.00416493763696344,0.0021388739539452656,1.3820955055636254E-6,0.007880095438316357,0.0077710907963619924,0.016894530361684073,1.4980398149022005E-6,0.0016422246976813624,0.0020038475474387384,1.3859264710570046E-6,1.856875732305367E-6,0.00715052927499245,1.5185129506376997E-6,1.08396501394521E-6,1.8098269986372004E-6,1.5611851893483458E-6,1.5048025774258546E-6,1.4439620006959897E-6,1.670734906163174E-6,1.8500052725150267E-6,0.007584273390213805
constant,7.006534995190013E-7,8.415815336813554E-7,8.141737886518829E-7,1.3346875963477608E-6,9.57635177387552E-7,3.5942275268228213E-7,1.232682353782301E-6,1.180304494953608E-6,7.268164784761395E-4,1.0579334961845628E-6,9.155505342695142E-7,1.0534754682435087E-6,6.885918915550402E-7,9.257210672823329E-7,9.231573087748872E-7,9.744318818520832E-7,1.013953007333922E-6,9.65028338057147E-7,8.708988285539857E-7,8.242399065641642E-7,1.0222450750787896E-6,9.056010519461819E-7,9.928130265011581E-7,6.606218556940521E-4,7.046029597551927E-7,9.668944992405043E-7,5.42229071177868E-7,1.1046806423497E-6,0.0023984226834361778,1.2266341526840594E-6,1.2654399491799316E-6,1.3694146710871372E-6,1.1373471831890987E-6,9.744318818520832E-7,8.102158496044931E-7,1.5025415490301847E-6,1.6037489234835352E-6,1.9028083548509245E-6,1.1030965021913012E-6,1.7136815191443933E-6,1.7839971884204311E-6,1.947271774879805E-6,1.5935264581165474E-6,1.9210856439190916E-6,1.2276882997621968E-6,1.4034319524966354E-6,1.3323757992589326E-6,1.1982663482473558E-6,1.6325491111586366E-6,1.3878499290114763E-6,1.068902525709778E-6,1.3820955055636254E-6,1.3131303846552836E-6,1.553907377796839E-6,1.299479298645033E-6,1.4980398149022005E-6,0.003282808811249157,2.001845701737002E-6,1.3859264710570046E-6,1.856875732305367E-6,1.7871855223675204E-6,1.5185129506376997E-6,1.08396501394521E-6,1.8098269986372004E-6,0.00312393156388604,1.5048025774258546E-6,1.4439620006959897E-6,0.003343140547232511,1.8500052725150267E-6,1.895594448941216E-6
optoin,7.006534995190013E-7,8.415815336813554E-7,8.141737886518829E-7,1.3346875963477608E-6,9.57635177387552E-7,3.5942275268228213E-7,1.232682353782301E-6,1.180304494953608E-6,7.260903880880515E-7,1.0579334961845628E-6,9.155505342695142E-7,1.0534754682435087E-6,6.885918915550402E-7,9.257210672823329E-7,9.231573087748872E-7,9.744318818520832E-7,1.013953007333922E-6,9.65028338057147E-7,8.708988285539857E-7,8.242399065641642E-7,1.0222450750787896E-6,9.056010519461819E-7,9.928130265011581E-7,6.599618938002519E-7,7.046029597551927E-7,9.668944992405043E-7,5.42229071177868E-7,1.1046806423497E-6,7.992078252036581E-7,1.2266341526840594E-6,1.2654399491799316E-6,1.3694146710871372E-6,1.1373471831890987E-6,9.744318818520832E-7,8.102158496044931E-7,1.5025415490301847E-6,1.6037489234835352E-6,1.9028083548509245E-6,1.1030965021913012E-6,1.7136815191443933E-6,1.7839971884204311E-6,1.947271774879805E-6,1.5935264581165474E-6,1.9210856439190916E-6,1.2276882997621968E-6,1.4034319524966354E-6,1.3323757992589326E-6,1.1982663482473558E-6,1.6325491111586366E-6,1.3878499290114763E-6,1.068902525709778E-6,1.3820955055636254E-6,1.3131303846552836E-6,1.553907377796839E-6,1.299479298645033E-6,1.4980398149022005E-6,1.6405841135677946E-6,2.001845701737002E-6,1.3859264710570046E-6,1.856875732305367E-6,1.7871855223675204E-6,1.5185129506376997E-6,1.08396501394521E-6,1.8098269986372004E-6,1.5611851893483458E-6,1.5048025774258546E-6,1.4439620006959897E-6,1.670734906163174E-6,1.8500052725150267E-6,1.895594448941216E-6
high,7.006534995190013E-7,0.005050330783621814,0.012213421003566895,0.05338883854150678,0.0028738631673400437,0.009345350992492018,0.013560738573959091,0.011804225254031034,0.005083358807004449,0.0021169249258653103,9.155505342695142E-7,1.0534754682435087E-6,0.0013778723750016353,9.257210672823329E-7,9.231573087748872E-7,9.744318818520832E-7,0.010140544026346555,9.659933663952041E-4,8.708988285539857E-7,0.0057705035858557135,1.0222450750787896E-6,0.008151315068567583,9.928130265011581E-7,0.012539935944098588,0.0042283223614909115,0.001934755892980249,0.013556269008517877,1.1046806423497E-6,0.005595253984250811,1.2266341526840594E-6,1.2654399491799316E-6,1.3694146710871372E-6,0.012511956362263274,0.007796429486698517,0.0040518894638720705,1.5025415490301847E-6,1.6037489234835352E-6,1.9028083548509245E-6,1.1030965021913012E-6,0.0034290767198079304,1.7839971884204311E-6,1.947271774879805E-6,0.0015951199845746636,0.009607349305239378,1.2276882997621968E-6,1.4034319524966354E-6,1.3323757992589326E-6,1.1982663482473558E-6,1.6325491111586366E-6,1.3878499290114763E-6,1.068902525709778E-6,1.3820955055636254E-6,1.3131303846552836E-6,1.553907377796839E-6,0.0013007787779436778,1.4980398149022005E-6,0.0016422246976813624,0.0020038475474387384,0.004159165339642071,1.856875732305367E-6,0.0017889727078898878,1.5185129506376997E-6,0.007588839062630415,0.0018116368256358374,0.007807487131931077,1.5048025774258546E-6,0.007221253965480645,1.670734906163174E-6,1.8500052725150267E-6,1.895594448941216E-6
download,7.006534995190013E-7,8.415815336813554E-7,8.141737886518829E-7,1.3346875963477608E-6,9.57635177387552E-7,3.5942275268228213E-7,1.232682353782301E-6,1.180304494953608E-6,7.260903880880515E-7,1.0579334961845628E-6,9.155505342695142E-7,1.0534754682435087E-6,6.885918915550402E-7,9.257210672823329E-7,9.231573087748872E-7,0.0019498381955860183,1.013953007333922E-6,9.65028338057147E-7,8.708988285539857E-7,8.242399065641642E-7,1.0222450750787896E-6,9.06506652998128E-4,9.928130265011581E-7,0.002640507537094808,7.046029597551927E-7,9.668944992405043E-7,5.42229071177868E-7,1.1046806423497E-6,7.992078252036581E-7,1.2266341526840594E-6,1.2654399491799316E-6,1.3694146710871372E-6,1.1373471831890987E-6,9.744318818520832E-7,8.102158496044931E-7,1.5025415490301847E-6,1.6037489234835352E-6,0.007613136227758549,0.0011041995986934925,1.7136815191443933E-6,1.7839971884204311E-6,1.947271774879805E-6,1.5935264581165474E-6,1.9210856439190916E-6,1.2276882997621968E-6,1.4034319524966354E-6,0.009327962970611788,1.1982663482473558E-6,1.6325491111586366E-6,1.3878499290114763E-6,1.068902525709778E-6,1.3820955055636254E-6,1.3131303846552836E-6,1.553907377796839E-6,1.299479298645033E-6,1.4980398149022005E-6,1.6405841135677946E-6,2.001845701737002E-6,1.3859264710570046E-6,1.856875732305367E-6,1.7871855223675204E-6,1.5185129506376997E-6,0.007588839062630415,1.8098269986372004E-6,1.5611851893483458E-6,1.5048025774258546E-6,1.4439620006959897E-6,1.670734906163174E-6,1.8500052725150267E-6,1.895594448941216E-6
son,7.006534995190013E-7,8.415815336813554E-7,8.141737886518829E-7,1.3346875963477608E-6,9.57635177387552E-7,3.5942275268228213E-7,1.232682353782301E-6,1.180304494953608E-6,7.260903880880515E-7,1.0579334961845628E-6,9.155505342695142E-7,1.0534754682435087E-6,6.885918915550402E-7,9.257210672823329E-7,9.231573087748872E-7,9.744318818520832E-7,0.010140544026346555,9.65028338057147E-7,8.708988285539857E-7,8.242399065641642E-7,1.0222450750787896E-6,9.056010519461819E-7,9.928130265011581E-7,6.599618938002519E-7,7.046029597551927E-7,9.668944992405043E-7,5.42229071177868E-7,1.1046806423497E-6,7.992078252036581E-7,1.2266341526840594E-6,1.2654399491799316E-6,1.3694146710871372E-6,1.1373471831890987E-6,9.744318818520832E-7,8.102158496044931E-7,0.004509127188639584,1.6037489234835352E-6,0.005710327872907624,1.1030965021913012E-6,1.7136815191443933E-6,1.7839971884204311E-6,1.947271774879805E-6,1.5935264581165474E-6,1.9210856439190916E-6,1.2276882997621968E-6,1.4034319524966354E-6,1.3323757992589326E-6,1.1982663482473558E-6,1.6325491111586366E-6,1.3878499290114763E-6,1.068902525709778E-6,1.3820955055636254E-6,1.3131303846552836E-6,1.553907377796839E-6,1.299479298645033E-6,1.4980398149022005E-6,1.6405841135677946E-6,2.001845701737002E-6,1.3859264710570046E-6,1.856875732305367E-6,1.7871855223675204E-6,1.5185129506376997E-6,1.08396501394521E-6,0.0018116368256358374,1.5611851893483458E-6,1.5048025774258546E-6,1.4439620006959897E-6,1.670734906163174E-6,1.8500052725150267E-6,1.895594448941216E-6
level,7.013541530185203E-4,8.424231152150366E-4,8.141737886518829E-7,1.3346875963477608E-6,9.57635177387552E-7,0.0010786276807995287,1.232682353782301E-6,0.0023617892944021697,7.260903880880515E-7,1.0579334961845628E-6,9.155505342695142E-7,1.0534754682435087E-6,6.892804834465952E-4,9.257210672823329E-7,9.231573087748872E-7,9.744318818520832E-7,1.013953007333922E-6,9.65028338057147E-7,8.708988285539857E-7,8.242399065641642E-7,1.0222450750787896E-6,0.003623309808836674,9.928130265011581E-7,0.0033004694308950604,0.005637528281001297,9.668944992405043E-7,0.0037961457273162536,1.1046806423497E-6,7.992078252036581E-7,1.2266341526840594E-6,1.2654399491799316E-6,1.3694146710871372E-6,1.1373471831890987E-6,9.744318818520832E-7,8.110260654540975E-4,1.5025415490301847E-6,1.6037489234835352E-6,1.9028083548509245E-6,0.0011041995986934925,1.7136815191443933E-6,1.7839971884204311E-6,1.947271774879805E-6,1.5935264581165474E-6,1.9210856439190916E-6,1.2276882997621968E-6,0.022456314671898663,1.3323757992589326E-6,1.1982663482473558E-6,1.6325491111586366E-6,0.024982686572135582,1.068902525709778E-6,0.02211491018452357,1.3131303846552836E-6,1.553907377796839E-6,1.299479298645033E-6,1.4980398149022005E-6,1.6405841135677946E-6,2.001845701737002E-6,1.3859264710570046E-6,1.856875732305367E-6,1.7871855223675204E-6,0.001520031463588337,1.08396501394521E-6,0.005431290822910238,0.014052227889324458,1.5048025774258546E-6,1.4439620006959897E-6,1.670734906163174E-6,1.8500052725150267E-6,1.895594448941216E-6
photoshop,7.006534995190013E-7,8.415815336813554E-7,8.141737886518829E-7,1.3346875963477608E-6,0.022026566715091084,0.001438050433481811,1.232682353782301E-6,1.180304494953608E-6,7.260903880880515E-7,1.0579334961845628E-6,9.155505342695142E-7,1.0534754682435087E-6,6.885918915550402E-7,0.001852367855631948,9.231573087748872E-7,9.744318818520832E-7,1.013953007333922E-6,9.65028338057147E-7,8.708988285539857E-7,8.242399065641642E-7,1.0222450750787896E-6,9.056010519461819E-7,9.928130265011581E-7,6.599618938002519E-7,0.002114513482225333,9.668944992405043E-7,5.42229071177868E-7,1.1046806423497E-6,7.992078252036581E-7,1.2266341526840594E-6,1.2654399491799316E-6,1.3694146710871372E-6,1.1373471831890987E-6,9.744318818520832E-7,8.102158496044931E-7,0.004509127188639584,1.6037489234835352E-6,1.9028083548509245E-6,1.1030965021913012E-6,1.7136815191443933E-6,1.7839971884204311E-6,1.947271774879805E-6,1.5935264581165474E-6,1.9210856439190916E-6,1.2276882997621968E-6,1.4034319524966354E-6,1.3323757992589326E-6,0.002397730962842959,1.6325491111586366E-6,1.3878499290114763E-6,1.068902525709778E-6,1.3820955055636254E-6,1.3131303846552836E-6,1.553907377796839E-6,1.299479298645033E-6,1.4980398149022005E-6,1.6405841135677946E-6,2.001845701737002E-6,1.3859264710570046E-6,1.856875732305367E-6,1.7871855223675204E-6,1.5185129506376997E-6,1.08396501394521E-6,1.8098269986372004E-6,1.5611851893483458E-6,1.5048025774258546E-6,1.4439620006959897E-6,1.670734906163174E-6,1.8500052725150267E-6,0.0037930844923313727
modif,7.006534995190013E-7,8.415815336813554E-7,8.141737886518829E-7,1.3346875963477608E-6,9.585928125649395E-4,3.5942275268228213E-7,1.232682353782301E-6,1.180304494953608E-6,7.260903880880515E-7,1.0579334961845628E-6,9.155505342695142E-7,1.0534754682435087E-6,6.885918915550402E-7,9.257210672823329E-7,9.231573087748872E-7,9.744318818520832E-7,1.013953007333922E-6,9.65028338057147E-7,8.708988285539857E-7,8.242399065641642E-7,1.0222450750787896E-6,9.056010519461819E-7,9.928130265011581E-7,6.599618938002519E-7,7.046029597551927E-7,9.668944992405043E-7,5.42229071177868E-7,1.1046806423497E-6,7.992078252036581E-7,1.2266341526840594E-6,1.2654399491799316E-6,1.3694146710871372E-6,1.1373471831890987E-6,9.744318818520832E-7,8.102158496044931E-7,1.5025415490301847E-6,1.6037489234835352E-6,1.9028083548509245E-6,1.1030965021913012E-6,1.7136815191443933E-6,1.7839971884204311E-6,1.947271774879805E-6,1.5935264581165474E-6,1.9210856439190916E-6,1.2276882997621968E-6,0.018246018814408755,1.3323757992589326E-6,1.1982663482473558E-6,1.6325491111586366E-6,1.3878499290114763E-6,1.068902525709778E-6,1.3820955055636254E-6,1.3131303846552836E-6,1.553907377796839E-6,1.299479298645033E-6,1.4980398149022005E-6,1.6405841135677946E-6,2.001845701737002E-6,1.3859264710570046E-6,1.856875732305367E-6,1.7871855223675204E-6,1.5185129506376997E-6,1.08396501394521E-6,1.8098269986372004E-6,1.5611851893483458E-6,1.5048025774258546E-6,1.4439620006959897E-6,1.670734906163174E-6,1.8500052725150267E-6,1.895594448941216E-6
