,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14
proper,9.914256552208227E-8,6.963728910614162E-4,0.0014518861310181348,4.892813791832865E-4,5.065200855084882E-4,4.831372852063557E-4,6.923544550275293E-4,1.2186970057223917E-7,9.859120795794778E-4,9.568572377037341E-4,2.69571438901557E-4,9.023402052632252E-4,3.580458471943947E-4,0.001241804164937915,6.57358064630078E-4,2.591019268114787E-7,4.5922604170911053E-4,0.0015136673177515792,9.558892620923495E-4,7.002661431293602E-4,2.9722230891206233E-7,0.0016637052857609938,3.911379429220129E-4,4.903495747587011E-4,0.0016025997979323722,4.783318996925692E-4,5.969187376988693E-4,1.9995033717262625E-4,2.581542647555552E-4,8.885469636085638E-4
factori,9.924170808760433E-5,3.482734703858769E-4,2.9031916237115274E-7,1.6303944657890254E-7,2.5338660949225216E-4,1.6099209770288427E-7,2.309386236196457E-4,1.2186970057223917E-7,2.465396342653123E-4,1.913331809045659E-7,8.991703110311847E-5,1.5036497338164059E-7,7.166644531925395E-5,0.0010348712929269311,8.216565061772108E-4,0.0036276860772875134,2.296704097625419E-4,1.6816657235324734E-7,3.1852357950428174E-7,3.499580925184209E-7,0.0026752980025174728,0.00793411210079743,3.911379429220129E-4,1.2255675450105002E-7,0.0014423558425346748,2.3922572638961033E-4,1.9890661036283552E-7,9.992520598332148E-8,0.0014195581051954433,1.0458105253695288E-4
network,5.949545356980158E-4,8.704226013991857E-4,2.906094815335238E-4,3.26241932604384E-4,2.5338660949225216E-4,3.221451875034714E-4,2.309386236196457E-4,6.094703725617681E-4,1.6438714034151613E-4,1.913331809045659E-7,8.982720389921927E-8,4.512452851183034E-4,2.148561462568243E-4,2.0713980488299498E-4,0.009036578583533846,0.001295768735984205,4.5922604170911053E-4,0.0020181670348113213,6.373656825880678E-4,0.0024500566057214647,2.9722230891206233E-7,7.679328836129317E-4,1.3046620488668274E-4,1.2267931125555106E-4,1.6024395539769746E-7,2.3922572638961033E-4,0.0021881716206015533,9.992520598332148E-8,2.581542647555552E-4,0.002456478785751785
text,1.983842736096866E-4,1.7422376004810734E-4,2.906094815335238E-4,1.6303944657890254E-7,7.596535615247242E-4,0.0011271056760178927,2.309386236196457E-4,0.0018281673782841598,4.1084462211290465E-4,0.005548853579413315,2.69571438901557E-4,4.512452851183034E-4,7.876149500071057E-4,4.14072676893979E-4,0.0013145518308186087,2.591019268114787E-7,3.444482257358262E-4,8.4100102833859E-4,3.18842103083786E-4,0.001050224235647781,5.947418401330367E-4,3.840304255494764E-4,9.124814189926733E-4,3.6779282025765106E-4,0.0020833316641254646,4.783318996925692E-4,7.958253480617049E-4,1.0002513118930479E-4,6.458695801557377E-5,0.001567984086537293
desktop,3.9666940465385116E-4,0.001218522022074725,2.906094815335238E-4,1.6303944657890254E-7,0.0015190539895734321,1.6115308980058714E-4,4.616465393235875E-4,1.2186970057223917E-7,0.0018895895127412356,1.9152451408547045E-4,4.492258466999956E-4,1.5036497338164059E-7,0.0010023995014134613,2.0713980488299498E-4,0.0027932378047428033,5.184629555497689E-4,9.183373056022477E-4,5.046678836320953E-4,9.558892620923495E-4,3.503080506109393E-4,2.975195312209743E-4,7.679328836129317E-4,7.821455499750082E-4,8.580198382618511E-4,8.013800209438851E-4,1.1955308665147944E-7,5.969187376988693E-4,2.9987554315594775E-4,6.452243557999378E-8,0.001933834845037378
exact,8.923822322642625E-4,5.223231807236465E-4,2.9031916237115274E-7,4.892813791832865E-4,2.53133476016236E-7,0.0011271056760178927,4.616465393235875E-4,4.8760067198952894E-4,2.465396342653123E-4,0.0019135231422265633,0.0011678434778937495,9.023402052632252E-4,3.580458471943947E-4,0.001241804164937915,8.216565061772108E-4,2.591019268114787E-7,3.444482257358262E-4,8.4100102833859E-4,9.558892620923495E-4,3.499580925184209E-7,2.9722230891206233E-7,6.3996539759178E-4,1.3046620488668274E-4,4.903495747587011E-4,1.6024395539769746E-7,0.0011956504196014457,0.0023870782309643886,4.997259551225907E-4,7.743337493955054E-4,2.0910984067983433E-4
pick,0.0015863801909188385,5.223231807236465E-4,2.9031916237115274E-7,9.783997189199943E-4,5.065200855084882E-4,1.6115308980058714E-4,6.923544550275293E-4,4.8760067198952894E-4,2.465396342653123E-4,3.8285769499003634E-4,0.0015271522934906267,1.5036497338164059E-7,9.308046509446761E-4,6.21005548904963E-4,0.0021360440385542723,5.184629555497689E-4,0.001033115121575532,6.728344559853427E-4,3.1852357950428174E-7,0.0024500566057214647,2.975195312209743E-4,1.2796748602115175E-7,1.3046620488668274E-4,1.2267931125555106E-4,3.206481547507926E-4,1.196726397381309E-4,1.9890661036283552E-7,8.994267790558766E-4,6.452888782355178E-4,2.6137423475127504E-4
cool,9.924170808760433E-5,0.0013925717324124944,2.906094815335238E-4,6.523208257621892E-4,5.065200855084882E-4,1.6115308980058714E-4,2.3070791570394178E-7,0.001218818875422964,1.6438714034151613E-4,0.002104856323131129,9.88189070095311E-4,3.008803117366628E-4,8.592098004758909E-4,2.06932872010984E-7,0.002628939363195671,0.001295768735984205,5.740038576823948E-4,5.046678836320953E-4,3.1852357950428174E-7,3.503080506109393E-4,8.919641490450989E-4,2.5606293952832465E-4,0.0010428172880103382,4.903495747587011E-4,9.616239763415826E-4,0.0011956504196014457,0.0013925451791502114,1.0002513118930479E-4,6.452243557999378E-8,5.226439407144072E-8
32gb,9.915247977863447E-4,5.223231807236465E-4,2.9031916237115274E-7,0.0016305575052356041,2.5338660949225216E-4,3.221451875034714E-4,2.3070791570394178E-7,3.6573097141728974E-4,0.0029575719337505855,1.9152451408547045E-4,1.7974423500233773E-4,1.5036497338164059E-7,7.159485046878518E-8,2.06932872010984E-7,1.6429844154713272E-7,2.593610287382902E-4,2.296704097625419E-4,1.6833473892560058E-4,6.373656825880678E-4,7.002661431293602E-4,2.9722230891206233E-7,1.2796748602115175E-7,2.608020739043478E-4,0.005515176509301751,3.206481547507926E-4,0.0010760973329499662,9.947319584245405E-4,9.992520598332148E-8,1.2910939359556754E-4,1.568454466083936E-4
fun,2.9752683913176884E-4,3.482734703858769E-4,0.0026131627805027454,4.892813791832865E-4,0.002025320941605904,0.0011271056760178927,2.309386236196457E-4,3.6573097141728974E-4,9.859120795794778E-4,0.002487522684940261,0.0012576706817929689,1.5036497338164059E-7,5.012355481319651E-4,6.21005548904963E-4,4.930596230829453E-4,0.001295768735984205,1.1489259378925757E-4,5.046678836320953E-4,9.558892620923495E-4,7.002661431293602E-4,8.919641490450989E-4,6.3996539759178E-4,7.821455499750082E-4,3.6779282025765106E-4,4.8089211014849006E-4,7.174380729955281E-4,1.9890661036283552E-7,9.992520598332148E-8,3.871991359155427E-4,3.136386288227158E-4
understand,3.9666940465385116E-4,3.482734703858769E-4,5.809286439046765E-4,1.6320248602548143E-4,2.5338660949225216E-4,0.0011271056760178927,2.3070791570394178E-7,8.532097737062465E-4,4.929971160367008E-4,5.741908758946022E-4,0.001616979497389846,1.5036497338164059E-7,7.166644531925395E-5,6.21005548904963E-4,1.6429844154713272E-7,2.591019268114787E-7,4.5922604170911053E-4,3.365013112788479E-4,6.373656825880678E-4,0.001050224235647781,0.003864187238165722,1.280954535071729E-4,1.3046620488668274E-4,4.903495747587011E-4,1.6040419935309515E-4,8.369911596470076E-4,5.969187376988693E-4,0.0010992771910225195,0.0012905132340354558,8.36282569537123E-4
mind,0.001487237625396756,3.482734703858769E-4,2.9031916237115274E-7,3.26241932604384E-4,2.53133476016236E-7,1.6099209770288427E-7,2.3070791570394178E-7,0.0010969491748507247,9.037595856556816E-4,0.0015308567804174316,0.0012576706817929689,1.5051533835502221E-4,0.0010739943518822464,2.0713980488299498E-4,0.0013145518308186087,2.591019268114787E-7,3.444482257358262E-4,0.0010091676006918375,9.558892620923495E-4,3.499580925184209E-7,2.975195312209743E-4,1.2796748602115175E-7,1.3033586901766507E-7,0.0012256901017650011,8.013800209438851E-4,1.1955308665147944E-7,5.969187376988693E-4,9.992520598332148E-8,6.452888782355178E-4,0.0010976045398943266
stand,1.983842736096866E-4,0.0010444723117369553,5.809286439046765E-4,8.153602723410916E-4,2.53133476016236E-7,1.6115308980058714E-4,2.3070791570394178E-7,3.6573097141728974E-4,9.037595856556816E-4,1.913331809045659E-7,8.085346622968725E-4,1.5051533835502221E-4,7.160200995383206E-4,2.06932872010984E-7,0.0013145518308186087,5.184629555497689E-4,0.0012626707535221006,6.728344559853427E-4,6.373656825880678E-4,3.499580925184209E-7,0.0011891864579571614,1.2796748602115175E-7,0.0011731531570280034,4.903495747587011E-4,1.6024395539769746E-7,2.3922572638961033E-4,5.969187376988693E-4,0.0016988284269224487,5.162440070755303E-4,5.226962051084786E-4
transform,9.914256552208227E-8,0.0013925717324124944,2.906094815335238E-4,1.6320248602548143E-4,2.53133476016236E-7,1.6099209770288427E-7,2.3070791570394178E-7,8.532097737062465E-4,0.0013145220552746625,1.913331809045659E-7,0.004042314002668766,3.008803117366628E-4,0.0014319686042261724,2.06932872010984E-7,1.6429844154713272E-7,2.593610287382902E-4,4.5922604170911053E-4,1.6816657235324734E-7,3.18842103083786E-4,3.499580925184209E-7,0.0014864087668692238,0.0010238678556552352,2.608020739043478E-4,2.4523606575660103E-4,0.00112186793173928,0.004184477585888431,0.002983798062052895,3.9980074913926924E-4,6.452243557999378E-8,5.2316658465512156E-5
suppos,6.94097101220098E-4,6.963728910614162E-4,8.712478062758293E-4,1.6303944657890254E-7,2.53133476016236E-7,4.831372852063557E-4,2.3070791570394178E-7,3.6573097141728974E-4,4.1084462211290465E-4,0.0011481904186083,4.492258466999956E-4,9.023402052632252E-4,8.592098004758909E-4,6.21005548904963E-4,1.6429844154713272E-7,2.591019268114787E-7,6.887816736556792E-4,1.6816657235324734E-7,3.1852357950428174E-7,3.503080506109393E-4,2.975195312209743E-4,1.2796748602115175E-7,5.21473811939678E-4,9.80576592762901E-4,0.00112186793173928,1.1955308665147944E-7,0.0015914517895130468,7.995015730725551E-4,9.03378620555493E-4,9.930757517514451E-4
select,0.0022803781495734144,1.7422376004810734E-4,8.712478062758293E-4,8.153602723410916E-4,2.5338660949225216E-4,1.6099209770288427E-7,6.923544550275293E-4,1.2186970057223917E-7,3.286921281891085E-4,0.0019135231422265633,4.492258466999956E-4,1.5036497338164059E-7,7.166644531925395E-5,4.14072676893979E-4,0.0018074471554600069,0.0010366668091727265,1.1477781597328431E-7,5.046678836320953E-4,6.373656825880678E-4,7.002661431293602E-4,2.975195312209743E-4,7.679328836129317E-4,7.821455499750082E-4,3.6779282025765106E-4,0.0024038195749208594,1.1955308665147944E-7,3.980121273360338E-4,9.99351985039198E-4,6.452243557999378E-8,0.001411190904322971
troubl,2.9752683913176884E-4,3.482734703858769E-4,0.0023228436181315926,9.783997189199943E-4,2.5338660949225216E-4,6.4412938290924E-4,2.309386236196457E-4,4.8760067198952894E-4,2.465396342653123E-4,3.8285769499003634E-4,8.991703110311847E-5,1.5036497338164059E-7,3.580458471943947E-4,6.21005548904963E-4,0.0011502533892714761,0.0018139725896071626,2.296704097625419E-4,1.6816657235324734E-7,0.00286703073911804,0.001750140420684623,0.0011891864579571614,0.0015357377997398422,2.608020739043478E-4,4.903495747587011E-4,0.0019230877087277672,1.196726397381309E-4,1.9890661036283552E-7,1.0002513118930479E-4,0.001484080540775437,3.136386288227158E-4
list,0.001090667363308427,6.963728910614162E-4,2.9031916237115274E-7,1.6303944657890254E-7,5.065200855084882E-4,4.831372852063557E-4,2.309386236196457E-4,4.8760067198952894E-4,7.394545978080892E-4,7.655240567991682E-4,3.593986428007763E-4,1.5036497338164059E-7,4.296406976631799E-4,2.06932872010984E-7,6.57358064630078E-4,2.593610287382902E-4,6.887816736556792E-4,1.6816657235324734E-7,6.373656825880678E-4,0.0014001823281662021,0.0023780756936054104,5.119979115706282E-4,2.608020739043478E-4,7.354630837608011E-4,0.0014423558425346748,2.3922572638961033E-4,1.9890661036283552E-7,4.997259551225907E-4,7.743337493955054E-4,0.001411190904322971
media,0.002181235584051332,3.482734703858769E-4,2.9031916237115274E-7,3.26241932604384E-4,0.005316056129816972,1.6115308980058714E-4,2.309386236196457E-4,0.0010969491748507247,6.573021038842931E-4,5.741908758946022E-4,8.982720389921927E-8,1.5051533835502221E-4,8.592098004758909E-4,2.0713980488299498E-4,0.0024646409216485376,7.775648823612477E-4,3.444482257358262E-4,1.6816657235324734E-7,3.1852357950428174E-7,3.503080506109393E-4,2.975195312209743E-4,2.5606293952832465E-4,1.3046620488668274E-4,0.001593360365268151,3.206481547507926E-4,1.196726397381309E-4,3.980121273360338E-4,1.0002513118930479E-4,3.226767003355489E-4,0.0020906280272517002
super,4.958119701759335E-4,6.963728910614162E-4,8.712478062758293E-4,1.6303944657890254E-7,2.53133476016236E-7,6.4412938290924E-4,0.00461438902199454,0.0014625582765674422,8.216070917318853E-4,3.8285769499003634E-4,2.69571438901557E-4,7.519752318815847E-4,0.001646753155632528,2.06932872010984E-7,8.216565061772108E-4,0.0010366668091727265,1.1477781597328431E-7,6.728344559853427E-4,3.1852357950428174E-7,3.503080506109393E-4,2.9722230891206233E-7,3.840304255494764E-4,0.0010428172880103382,7.354630837608011E-4,1.6024395539769746E-7,1.1955308665147944E-7,1.9890661036283552E-7,9.99351985039198E-4,6.452243557999378E-8,5.226962051084786E-4
broke,9.914256552208227E-8,1.740497103377696E-7,0.00203252445576044,4.892813791832865E-4,2.5338660949225216E-4,1.6099209770288427E-7,2.309386236196457E-4,1.2186970057223917E-7,8.215249392379616E-8,3.8285769499003634E-4,8.982720389921927E-8,0.0073680340606737706,2.148561462568243E-4,6.21005548904963E-4,1.6429844154713272E-7,2.593610287382902E-4,0.001721782017415238,6.728344559853427E-4,3.18842103083786E-4,3.503080506109393E-4,0.0011891864579571614,1.2796748602115175E-7,1.3033586901766507E-7,1.2255675450105002E-7,9.616239763415826E-4,1.1955308665147944E-7,7.958253480617049E-4,0.001598903220939127,0.0018712151542553998,1.0458105253695288E-4
machin,3.9666940465385116E-4,0.0031330688357901902,2.9031916237115274E-7,0.0011414391654988967,0.001772187465589668,4.831372852063557E-4,2.309386236196457E-4,8.532097737062465E-4,0.00115021706742707,1.9152451408547045E-4,8.085346622968725E-4,4.512452851183034E-4,5.728303986007501E-4,2.06932872010984E-7,8.216565061772108E-4,2.593610287382902E-4,6.887816736556792E-4,8.4100102833859E-4,0.0012744128415966313,3.499580925184209E-7,5.947418401330367E-4,0.0011518353416763868,1.3033586901766507E-7,0.0013482468562660511,4.8089211014849006E-4,0.0010760973329499662,0.0021881716206015533,9.99351985039198E-4,4.5172157149553653E-4,0.001045340145822886
manufactur,9.924170808760433E-5,1.740497103377696E-7,0.001161566968646982,6.523208257621892E-4,0.0010127870375409602,1.6099209770288427E-7,4.616465393235875E-4,3.6573097141728974E-4,8.223464641771996E-5,1.9152451408547045E-4,7.187074583976532E-4,3.008803117366628E-4,6.444252490695354E-4,0.002690334269014803,1.6429844154713272E-7,0.0010366668091727265,4.5922604170911053E-4,1.6833473892560058E-4,3.1852357950428174E-7,0.0014001823281662021,0.0011891864579571614,8.959003696340835E-4,2.608020739043478E-4,6.129063292597512E-4,1.6040419935309515E-4,1.196726397381309E-4,0.001989265010238718,0.0014989780149558055,0.0025164395100553375,5.2316658465512156E-5
bottom,1.983842736096866E-4,1.740497103377696E-7,2.9031916237115274E-7,6.523208257621892E-4,2.53133476016236E-7,1.6099209770288427E-7,4.616465393235875E-4,3.6573097141728974E-4,3.286921281891085E-4,7.655240567991682E-4,5.390530505992149E-4,3.008803117366628E-4,3.580458471943947E-4,2.0713980488299498E-4,1.6446273998867983E-4,0.0010366668091727265,0.0012626707535221006,0.0011773341730450847,3.1852357950428174E-7,3.499580925184209E-7,2.975195312209743E-4,7.679328836129317E-4,0.00391020640639897,1.2267931125555106E-4,0.0012821118871369772,0.0016738627662073635,1.9890661036283552E-7,0.0022983796628223774,1.2910939359556754E-4,7.317537813942415E-4
total,9.924170808760433E-5,0.0013925717324124944,2.9031916237115274E-7,6.523208257621892E-4,2.53133476016236E-7,0.0012880977737207769,2.3070791570394178E-7,8.532097737062465E-4,9.859120795794778E-4,9.568572377037341E-4,6.288802544984341E-4,4.512452851183034E-4,3.580458471943947E-4,4.14072676893979E-4,1.6446273998867983E-4,0.0028503802968530773,6.887816736556792E-4,6.728344559853427E-4,3.1852357950428174E-7,3.503080506109393E-4,5.947418401330367E-4,5.119979115706282E-4,1.3046620488668274E-4,4.903495747587011E-4,1.6024395539769746E-7,4.783318996925692E-4,0.0015914517895130468,0.001199202397005841,0.0018712151542553998,5.226439407144072E-8
paper,4.958119701759335E-4,3.482734703858769E-4,2.906094815335238E-4,0.0013044786120777992,2.5338660949225216E-4,1.6099209770288427E-7,6.923544550275293E-4,3.6573097141728974E-4,0.0010680645735032738,0.010140849921122897,0.0017068067012890654,1.5051533835502221E-4,7.160200995383206E-4,4.14072676893979E-4,4.930596230829453E-4,2.593610287382902E-4,3.444482257358262E-4,1.6833473892560058E-4,9.558892620923495E-4,3.499580925184209E-7,2.9722230891206233E-7,6.3996539759178E-4,3.911379429220129E-4,1.2255675450105002E-7,4.8089211014849006E-4,5.978849863440487E-4,1.9890661036283552E-7,0.001199202397005841,5.162440070755303E-4,3.659030228941565E-4
photo,0.0011898099288305093,5.223231807236465E-4,5.809286439046765E-4,1.6303944657890254E-7,7.596535615247242E-4,6.4412938290924E-4,0.0011537702864354129,4.8760067198952894E-4,0.00115021706742707,5.741908758946022E-4,8.982720389921927E-8,1.5036497338164059E-7,0.0014319686042261724,2.0713980488299498E-4,9.859549477243435E-4,7.775648823612477E-4,1.1489259378925757E-4,1.6816657235324734E-7,0.0022299835801094766,0.0014001823281662021,0.0011891864579571614,1.2796748602115175E-7,0.0014338248950633333,8.580198382618511E-4,1.6024395539769746E-7,7.174380729955281E-4,1.9890661036283552E-7,2.9987554315594775E-4,6.458695801557377E-5,0.0025610075738946667
handl,1.983842736096866E-4,1.740497103377696E-7,2.906094815335238E-4,0.0013044786120777992,0.0012659205135571961,6.4412938290924E-4,9.230623707314711E-4,9.750794742784855E-4,0.0023003519823602166,3.8285769499003634E-4,8.982720389921927E-8,3.008803117366628E-4,0.0010023995014134613,2.0713980488299498E-4,0.0018074471554600069,7.775648823612477E-4,1.1477781597328431E-7,1.6816657235324734E-7,3.1852357950428174E-7,3.503080506109393E-4,2.9722230891206233E-7,1.2796748602115175E-7,1.3033586901766507E-7,7.354630837608011E-4,1.6040419935309515E-4,8.369911596470076E-4,0.001193638568787376,0.001199202397005841,7.098113138155116E-4,4.704318110370379E-4
busi,9.914256552208227E-8,0.001218522022074725,0.0017422052933892876,6.523208257621892E-4,0.002025320941605904,6.4412938290924E-4,2.3070791570394178E-7,1.2186970057223917E-7,8.216070917318853E-4,0.0013395235995128658,9.88189070095311E-4,1.5051533835502221E-4,5.012355481319651E-4,0.0010348712929269311,1.6429844154713272E-7,5.184629555497689E-4,1.1489259378925757E-4,1.6816657235324734E-7,0.0012744128415966313,0.0028000146982398856,8.919641490450989E-4,1.2796748602115175E-7,2.608020739043478E-4,6.129063292597512E-4,1.6040419935309515E-4,0.0013152035062529252,3.980121273360338E-4,9.99351985039198E-4,0.0016776478475154185,5.226962051084786E-4
choic,0.0015863801909188385,1.7422376004810734E-4,0.0017422052933892876,9.783997189199943E-4,0.0012659205135571961,6.4412938290924E-4,2.3070791570394178E-7,0.001340688575995203,2.465396342653123E-4,5.741908758946022E-4,0.0017966339051882845,1.5036497338164059E-7,0.001217184052819817,2.06932872010984E-7,6.57358064630078E-4,5.184629555497689E-4,1.1489259378925757E-4,1.6816657235324734E-7,9.558892620923495E-4,3.499580925184209E-7,2.9722230891206233E-7,2.5606293952832465E-4,0.0016944966330986635,7.354630837608011E-4,1.6024395539769746E-7,0.001554309679555884,1.9890661036283552E-7,2.9987554315594775E-4,4.5172157149553653E-4,5.749605991799193E-4
newegg,9.924170808760433E-5,8.704226013991857E-4,0.001161566968646982,3.26241932604384E-4,2.5338660949225216E-4,1.6099209770288427E-7,0.0013844782021393547,2.4386127084505057E-4,6.573021038842931E-4,1.9152451408547045E-4,2.69571438901557E-4,4.512452851183034E-4,5.012355481319651E-4,0.006415125965212516,3.2876118153581254E-4,0.0010366668091727265,4.5922604170911053E-4,1.6833473892560058E-4,6.373656825880678E-4,0.001050224235647781,2.9722230891206233E-7,3.840304255494764E-4,3.911379429220129E-4,8.580198382618511E-4,1.6024395539769746E-7,8.369911596470076E-4,3.980121273360338E-4,4.997259551225907E-4,0.0024519170744753435,1.568454466083936E-4
portabl,6.94097101220098E-4,0.0017406711530880334,0.0017422052933892876,9.783997189199943E-4,2.5338660949225216E-4,8.051214806121242E-4,2.309386236196457E-4,2.4386127084505057E-4,0.001478827043122255,5.741908758946022E-4,4.492258466999956E-4,1.5036497338164059E-7,0.001217184052819817,0.0010348712929269311,0.0027932378047428033,2.591019268114787E-7,3.444482257358262E-4,5.046678836320953E-4,6.373656825880678E-4,7.002661431293602E-4,2.9722230891206233E-7,2.5606293952832465E-4,1.3046620488668274E-4,3.6779282025765106E-4,1.6040419935309515E-4,3.587788130410898E-4,5.969187376988693E-4,3.9980074913926924E-4,6.458695801557377E-5,7.840181754656823E-4
shut,9.924170808760433E-5,3.482734703858769E-4,8.712478062758293E-4,1.6303944657890254E-7,7.596535615247242E-4,1.6099209770288427E-7,2.309386236196457E-4,3.6573097141728974E-4,8.223464641771996E-5,3.8285769499003634E-4,8.991703110311847E-5,9.023402052632252E-4,7.166644531925395E-5,6.21005548904963E-4,1.6429844154713272E-7,7.775648823612477E-4,0.002410448913254944,0.006054164771289257,3.1852357950428174E-7,0.001750140420684623,8.919641490450989E-4,0.0024315102018879044,5.21473811939678E-4,1.2267931125555106E-4,0.0012821118871369772,5.978849863440487E-4,1.991055169731983E-4,6.995763670892337E-4,1.9363182917556135E-4,5.226962051084786E-4
dead,9.914256552208227E-8,0.0010444723117369553,2.9031916237115274E-7,1.6320248602548143E-4,5.065200855084882E-4,1.6099209770288427E-7,2.309386236196457E-4,7.313400731340073E-4,8.215249392379616E-8,5.741908758946022E-4,8.991703110311847E-5,0.0018045300455530686,7.166644531925395E-5,2.06932872010984E-7,3.2876118153581254E-4,2.591019268114787E-7,0.002410448913254944,0.0028589998965775584,9.558892620923495E-4,3.499580925184209E-7,0.0020808533846933485,0.0017916727717821456,0.0011731531570280034,1.2255675450105002E-7,1.6040419935309515E-4,4.783318996925692E-4,1.9890661036283552E-7,8.994267790558766E-4,0.001484080540775437,2.6137423475127504E-4
plan,6.94097101220098E-4,8.704226013991857E-4,2.9031916237115274E-7,8.153602723410916E-4,0.0015190539895734321,8.051214806121242E-4,2.309386236196457E-4,3.6573097141728974E-4,1.6438714034151613E-4,7.655240567991682E-4,9.88189070095311E-4,0.0010527051786448657,4.296406976631799E-4,0.0010348712929269311,3.2876118153581254E-4,5.184629555497689E-4,3.444482257358262E-4,3.365013112788479E-4,3.1852357950428174E-7,3.499580925184209E-7,2.975195312209743E-4,6.3996539759178E-4,5.21473811939678E-4,0.0012256901017650011,4.8089211014849006E-4,0.0017934158528588428,9.947319584245405E-4,9.992520598332148E-8,0.0010324234917154806,7.317537813942415E-4
standard,2.9752683913176884E-4,5.223231807236465E-4,2.9031916237115274E-7,8.153602723410916E-4,2.5338660949225216E-4,1.6115308980058714E-4,2.3070791570394178E-7,0.001340688575995203,0.00115021706742707,0.0011481904186083,4.492258466999956E-4,3.008803117366628E-4,0.0010023995014134613,0.0010348712929269311,1.6446273998867983E-4,0.0015548706627956839,0.0025252267292282284,1.6833473892560058E-4,3.1852357950428174E-7,7.002661431293602E-4,2.975195312209743E-4,1.280954535071729E-4,0.0010428172880103382,0.0011031333472639512,0.00112186793173928,5.978849863440487E-4,1.991055169731983E-4,7.995015730725551E-4,1.2910939359556754E-4,5.749605991799193E-4
edit,2.9752683913176884E-4,8.704226013991857E-4,2.9031916237115274E-7,1.6303944657890254E-7,2.5338660949225216E-4,8.051214806121242E-4,2.3070791570394178E-7,1.2186970057223917E-7,0.002053894500588828,0.0034441885894630907,0.0012576706817929689,4.512452851183034E-4,6.444252490695354E-4,6.21005548904963E-4,6.57358064630078E-4,5.184629555497689E-4,3.444482257358262E-4,1.6816657235324734E-7,3.1852357950428174E-7,3.499580925184209E-7,2.975195312209743E-4,7.679328836129317E-4,2.608020739043478E-4,8.580198382618511E-4,1.6024395539769746E-7,1.1955308665147944E-7,0.001193638568787376,1.9995033717262625E-4,1.2910939359556754E-4,0.002717800756108989
difficult,3.9666940465385116E-4,1.740497103377696E-7,0.0017422052933892876,6.523208257621892E-4,2.53133476016236E-7,1.6099209770288427E-7,2.3070791570394178E-7,1.2186970057223917E-7,8.215249392379616E-8,1.913331809045659E-7,5.390530505992149E-4,1.5051533835502221E-4,1.4326129578803913E-4,8.279384209159471E-4,1.6429844154713272E-7,7.775648823612477E-4,0.0011478929375488163,3.365013112788479E-4,3.18842103083786E-4,0.001050224235647781,0.0023780756936054104,0.0011518353416763868,0.0013034890260456683,6.129063292597512E-4,0.00112186793173928,2.3922572638961033E-4,5.969187376988693E-4,0.002198454456839056,3.871991359155427E-4,0.0013589265102515304
spen,2.9752683913176884E-4,8.704226013991857E-4,2.906094815335238E-4,4.892813791832865E-4,7.596535615247242E-4,4.831372852063557E-4,2.3070791570394178E-7,1.219915702728114E-4,0.002711114451979197,0.006314186303031578,0.001976288312986723,4.512452851183034E-4,7.876149500071057E-4,4.14072676893979E-4,6.57358064630078E-4,2.593610287382902E-4,1.1477781597328431E-7,1.6833473892560058E-4,6.373656825880678E-4,3.499580925184209E-7,5.947418401330367E-4,8.959003696340835E-4,1.3046620488668274E-4,6.129063292597512E-4,4.8089211014849006E-4,0.0010760973329499662,1.991055169731983E-4,0.001199202397005841,2.581542647555552E-4,0.0014634552983944116
intern,5.949545356980158E-4,3.482734703858769E-4,2.9031916237115274E-7,1.6320248602548143E-4,7.596535615247242E-4,1.6099209770288427E-7,2.309386236196457E-4,1.219915702728114E-4,0.002136046994512624,3.8285769499003634E-4,8.982720389921927E-8,1.5036497338164059E-7,4.296406976631799E-4,4.14072676893979E-4,6.57358064630078E-4,2.593610287382902E-4,9.183373056022477E-4,1.6833473892560058E-4,3.1852357950428174E-7,3.499580925184209E-7,2.9722230891206233E-7,7.679328836129317E-4,7.821455499750082E-4,0.0053926197548007015,6.411360655461876E-4,5.978849863440487E-4,1.9890661036283552E-7,6.995763670892337E-4,5.162440070755303E-4,3.136386288227158E-4
terribl,9.924170808760433E-5,5.223231807236465E-4,0.003193801105245051,1.6303944657890254E-7,5.065200855084882E-4,1.6115308980058714E-4,6.923544550275293E-4,3.6573097141728974E-4,2.465396342653123E-4,5.741908758946022E-4,8.991703110311847E-5,0.0013534351254081468,1.4326129578803913E-4,8.279384209159471E-4,4.930596230829453E-4,0.0018139725896071626,8.035594896289635E-4,0.0020181670348113213,0.0012744128415966313,0.001050224235647781,0.0011891864579571614,7.679328836129317E-4,0.0015641607640809985,4.903495747587011E-4,6.411360655461876E-4,4.783318996925692E-4,9.947319584245405E-4,0.0010992771910225195,8.388561849754991E-4,3.659030228941565E-4
