,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S0-T15,S0-T16,S0-T17,S0-T18,S0-T19,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14,S1-T15,S1-T16,S1-T17,S1-T18,S1-T19
wound,5.059270364170328E-8,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,2.3178894522493446E-8,1.5110127317540306E-4,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,1.1301384021367919E-4,2.986147857319467E-7,4.822075073922411E-7,0.0037322821884682557,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
finer,5.059270364170328E-8,7.846844650828353E-5,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,2.51802761801886E-4,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,2.320207341701594E-5,3.0205159602795357E-4,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.989134005176786E-4,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
scale,2.530141109121581E-4,3.921461594616869E-8,1.679346854986384E-7,7.804644675813304E-5,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,3.098383430576388E-4,5.384827795361036E-8,1.5647747913529294E-7,6.955986246200283E-5,1.5095032285255053E-7,1.5907849271498413E-4,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,3.389285632795047E-4,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.614775891352684E-4,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.952109180263277E-4
rest,3.541995181955647E-4,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1173104192824578E-4,3.0890612958681606E-4,1.5305272850160154E-7,1.6437376226557016E-7,5.806544199400514E-4,6.095289819391237E-4,1.7535565634219323E-7,8.260635064325784E-4,0.001561653908932654,1.5647747913529294E-7,3.4770659673192416E-4,3.0205159602795357E-4,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,7.81431158118165E-4,2.2034887765156081E-4,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,9.648972222918744E-4,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,0.006662366427410343,4.660085505814159E-4,2.494514562477113E-7,0.0010932303330568154,3.7762241983162794E-4,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
countless,1.0123599998704826E-4,1.1768306245445222E-4,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,4.638096793950938E-5,1.5095032285255053E-7,2.385779893241716E-4,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
church,5.059270364170328E-8,7.846844650828353E-5,1.679346854986384E-7,7.79684782798532E-8,1.5882092361744877E-4,6.129443049383207E-8,1.2596430013177802E-4,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,9.273875698449629E-5,1.5095032285255053E-7,1.5907849271498413E-4,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
permit,5.059270364170328E-8,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,3.0653344689965417E-4,2.51802761801886E-4,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,1.3909654602948317E-4,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.653515944722282E-5,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
altogeth,1.5182870362875155E-4,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,3.0890612958681606E-4,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,2.3178894522493446E-8,1.5095032285255053E-7,2.385779893241716E-4,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,7.486038201993815E-4,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
thrown,5.059270364170328E-8,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,2.086332295969635E-4,1.5095032285255053E-7,7.949949660918747E-8,5.649634608047427E-4,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
assum,1.0123599998704826E-4,2.74541526239127E-4,1.679346854986384E-7,1.5601492503798623E-4,1.586622613560927E-7,6.129443049383207E-8,1.2596430013177802E-4,2.1151952240583997E-7,1.5437587685498053E-7,4.5931123823330625E-4,3.2891189829340584E-4,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.390212623156396E-5,1.5647747913529294E-7,1.3909654602948317E-4,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,9.376861387456726E-4,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.826897148996333E-4,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,4.660085505814159E-4,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
notic,7.589411473291909E-4,0.0023137015554398985,5.039719911814138E-4,0.001247573620955931,0.0020627680598905612,0.0013485387652947994,5.034796851421018E-4,2.1173104192824578E-4,7.720337601517577E-4,1.5320578123010313E-4,1.6437376226557016E-7,0.0013934080571286853,1.2188142010380396E-7,1.7535565634219323E-7,0.0011357986044575423,3.769917939532261E-4,1.5647747913529294E-7,0.0012285045885866751,0.004528660635899368,0.0013515709418527963,0.002258160646033742,4.604484030728485E-7,0.0021877259837657322,6.606063754568772E-4,0.00424727518266309,5.233176982804229E-4,0.00180737426320737,2.986147857319467E-7,4.822075073922411E-7,0.006930924258288214,0.002419687284086093,0.001122394261598074,7.841535922150517E-4,0.0013977150829001415,0.0034925698389242058,0.002732665973731869,3.77245174656971E-7,0.004878933615280495,4.487187533059948E-4,2.9491600202430344E-7
fanboy,5.059270364170328E-8,2.74541526239127E-4,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,2.3178894522493446E-8,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,6.251761774906576E-4,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
horizon,5.064329634534498E-5,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,1.2265015541815794E-4,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,3.2891189829340584E-4,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,4.638096793950938E-5,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,2.824498825130483E-4,2.989134005176786E-4,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
ridicul,2.0242140727045485E-4,3.529707581314643E-4,1.679346854986384E-7,1.5601492503798623E-4,1.5882092361744877E-4,3.0653344689965417E-4,1.2596430013177802E-4,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,1.0775040418517432E-4,1.5647747913529294E-7,1.8545433507447006E-4,1.5095032285255053E-7,2.385779893241716E-4,5.643990617429998E-7,4.609088514759213E-4,6.251761774906576E-4,2.2034887765156081E-4,5.308430424525798E-7,5.22794903377046E-7,1.6949252098013556E-4,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.49700907703959E-4,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
luckili,5.059270364170328E-8,3.921461594616869E-8,1.679346854986384E-7,3.1195188159769267E-4,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,2.0659331038265085E-4,5.384827795361036E-8,1.566339566144282E-4,1.1591765150698974E-4,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,6.606063754568772E-4,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,6.212929726345369E-4,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
independ,5.059270364170328E-8,7.846844650828353E-5,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,3.657661417315157E-4,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,4.638096793950938E-5,1.5095032285255053E-7,1.5907849271498413E-4,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,4.40477626554219E-4,5.308430424525798E-7,5.22794903377046E-7,5.653515944722282E-5,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
blaze,5.064329634534498E-5,1.5689767840062092E-4,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,1.6159868213878466E-4,1.5647747913529294E-7,6.955986246200283E-5,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.826897148996333E-4,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,0.002263848293116483,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
surpass,5.059270364170328E-8,1.961122943467896E-4,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,3.231435159996158E-4,1.5647747913529294E-7,9.273875698449629E-5,1.5095032285255053E-7,2.385779893241716E-4,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.843245293681621E-4,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
practic,3.036068145538614E-4,5.490438378623078E-4,1.679346854986384E-7,1.5601492503798623E-4,0.0012694567531100975,7.355944603564785E-4,1.2583846167010793E-7,0.0021154067435808057,7.720337601517577E-4,1.5305272850160154E-7,0.0013151544718868267,5.806544199400514E-4,6.095289819391237E-4,1.7535565634219323E-7,1.0324503267498795E-7,5.385366278140571E-4,1.5647747913529294E-7,5.331377529118718E-4,1.5095032285255053E-7,2.385779893241716E-4,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,8.472366901776119E-4,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
sunni,5.064329634534498E-5,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,0.001110794491754005,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,2.3233143257349383E-4,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,7.649266981368062E-4,6.039522417330546E-4,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,1.1301384021367919E-4,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
twitter,5.059270364170328E-8,3.925383056211485E-5,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,4.291223078873183E-4,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,4.638096793950938E-5,4.530019188805041E-4,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5543970647517404E-4,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
acknowledg,5.064329634534498E-5,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,1.2265015541815794E-4,1.2596430013177802E-4,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,2.4388472162771173E-4,1.7535565634219323E-7,1.0334827770766292E-4,5.384827795361036E-8,1.5647747913529294E-7,2.3178894522493446E-8,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,1.1301384021367919E-4,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.7762241983162794E-4,4.4394260057229124E-4,4.482704828231717E-7,2.9491600202430344E-7
delic,5.059270364170328E-8,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,1.6159868213878466E-4,1.5647747913529294E-7,2.3178894522493446E-8,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.56411235608135E-4,2.2012874890265817E-7,0.0021239030128527717,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
